gene_id,module,kTotal_input,kWithin_input,kOut_input,kDiff_input,kTotal_output,kWithin_output,kOut_output,kDiff_output,gene
ENSG00000168876.8,72,226.4579192,169.5833762,56.87454307,112.7088331,252.4015964,252.4015964,0,252.4015964,ANKRD49
ENSG00000168883.19,34,206.5809241,177.9423793,28.63854487,149.3038344,177.9423793,177.9423793,0,177.9423793,USP39
ENSG00000168884.14,72,189.4823146,131.4693085,58.0130061,73.45630236,228.5604206,228.5604206,0,228.5604206,TNIP2
ENSG00000168887.10,72,274.4453814,237.0177295,37.42765192,199.5900775,365.2617808,365.2617808,1.14E-13,365.2617808,C2orf68
ENSG00000168890.13,34,86.97768653,81.8889169,5.088769632,76.80014727,81.8889169,81.8889169,0,81.8889169,TMEM150A
ENSG00000168894.9,34,26.87133964,16.1581117,10.71322794,5.44488376,16.1581117,16.1581117,0,16.1581117,RNF181
ENSG00000168906.12,72,133.3026074,107.1556436,26.14696379,81.00867978,224.9649067,224.9649067,0,224.9649067,MAT2A
ENSG00000168918.13,72,57.76226879,19.23503873,38.52723006,-19.29219133,36.55241933,36.55241933,0,36.55241933,INPP5D
ENSG00000168924.14,34,243.0737513,238.5703056,4.503445665,234.06686,238.5703056,238.5703056,0,238.5703056,LETM1
ENSG00000168936.10,34,155.8822607,75.88355134,79.99870936,-4.115158019,75.88355134,75.88355134,0,75.88355134,TMEM129
ENSG00000168944.15,34,220.4329392,148.0860409,72.3468983,75.73914257,148.0860409,148.0860409,0,148.0860409,CEP120
ENSG00000168958.19,72,109.8345643,97.46141712,12.37314714,85.08826999,144.9944256,144.9944256,0,144.9944256,MFF
ENSG00000169016.16,34,101.7402015,61.80930491,39.93089659,21.87840831,61.80930491,61.80930491,0,61.80930491,E2F6
ENSG00000169018.5,72,165.8281958,135.7922435,30.03595225,105.7562913,248.5904891,248.5904891,5.68E-14,248.5904891,FEM1B
ENSG00000169019.10,72,53.52629501,46.36216154,7.164133471,39.19802807,93.2026072,93.2026072,0,93.2026072,COMMD8
ENSG00000169021.5,34,63.87645514,43.9915562,19.88489894,24.10665726,43.9915562,43.9915562,0,43.9915562,UQCRFS1
ENSG00000169026.12,34,46.55388198,16.71808778,29.83579419,-13.11770641,16.71808778,16.71808778,0,16.71808778,MFSD7
ENSG00000169032.9,72,74.18003232,42.07099862,32.1090337,9.961964916,75.02293497,75.02293497,0,75.02293497,MAP2K1
ENSG00000169045.17,34,213.8111623,208.7262866,5.084875714,203.6414109,208.7262866,208.7262866,0,208.7262866,HNRNPH1
ENSG00000169062.14,34,198.6314053,178.578397,20.05300823,158.5253888,178.578397,178.578397,0,178.578397,UPF3A
ENSG00000169087.10,72,94.61464271,88.53138724,6.083255471,82.44813177,185.2391632,185.2391632,0,185.2391632,HSPBAP1
ENSG00000169105.7,34,87.34660953,82.69275872,4.653850807,78.03890792,82.69275872,82.69275872,0,82.69275872,CHST14
ENSG00000169118.17,72,300.1184581,248.5175639,51.60089414,196.9166698,393.6925052,393.6925052,0,393.6925052,CSNK1G1
ENSG00000169131.11,72,43.03232697,42.67512142,0.35720555,42.31791587,127.509989,127.509989,0,127.509989,ZNF354A
ENSG00000169139.11,34,114.1140631,83.07577264,31.03829042,52.03748222,83.07577264,83.07577264,0,83.07577264,UBE2V2
ENSG00000169155.9,34,53.42655096,48.44212231,4.984428656,43.45769365,48.44212231,48.44212231,0,48.44212231,ZBTB43
ENSG00000169180.11,72,82.26546007,76.76332314,5.502136937,71.2611862,115.0076475,115.0076475,2.84E-14,115.0076475,XPO6
ENSG00000169189.16,34,62.2858459,54.79339611,7.492449794,47.30094631,54.79339611,54.79339611,0,54.79339611,NSMCE1
ENSG00000169193.11,72,123.0523915,120.587541,2.464850553,118.1226904,195.8750165,195.8750165,2.84E-14,195.8750165,CCDC126
ENSG00000169217.8,34,196.1824961,95.61241909,100.570077,-4.957657873,95.61241909,95.61241909,0,95.61241909,CD2BP2
ENSG00000169220.17,72,183.3950932,169.0512146,14.34387864,154.707336,281.881593,281.881593,0,281.881593,RGS14
ENSG00000169221.13,34,68.56447251,42.67928838,25.88518413,16.79410426,42.67928838,42.67928838,0,42.67928838,TBC1D10B
ENSG00000169223.14,34,173.9966686,86.10580017,87.89086842,-1.785068253,86.10580017,86.10580017,0,86.10580017,LMAN2
ENSG00000169228.13,72,55.50446962,47.93357311,7.57089651,40.3626766,95.59375409,95.59375409,1.42E-14,95.59375409,RAB24
ENSG00000169230.9,72,78.16676441,66.30820899,11.85855542,54.44965356,146.2374546,146.2374546,0,146.2374546,PRELID1
ENSG00000169231.13,72,81.99115594,67.42899324,14.56216271,52.86683053,166.8248225,166.8248225,0,166.8248225,THBS3
ENSG00000169241.17,34,77.34822415,71.31216112,6.036063027,65.2760981,71.31216112,71.31216112,0,71.31216112,SLC50A1
ENSG00000169251.12,34,116.3930167,102.6879248,13.70509191,88.98283285,102.6879248,102.6879248,0,102.6879248,NMD3
ENSG00000169252.5,34,42.38617343,40.43053119,1.955642245,38.47488894,40.43053119,40.43053119,0,40.43053119,ADRB2
ENSG00000169299.13,72,177.1163656,173.1573656,3.958999978,169.1983656,265.0325004,265.0325004,0,265.0325004,PGM2
ENSG00000169359.13,34,255.5687346,158.5379461,97.03078847,61.50715761,158.5379461,158.5379461,0,158.5379461,SLC33A1
ENSG00000169371.13,34,138.2198216,94.90666202,43.3131596,51.59350242,94.90666202,94.90666202,0,94.90666202,SNUPN
ENSG00000169372.12,72,106.6877008,102.9640237,3.723677047,99.24034669,209.0617509,209.0617509,0,209.0617509,CRADD
ENSG00000169375.15,34,96.91753516,82.27760429,14.63993088,67.63767341,82.27760429,82.27760429,0,82.27760429,SIN3A
ENSG00000169403.11,72,104.6934047,102.4620807,2.231324013,100.2307566,168.5359659,168.5359659,2.84E-14,168.5359659,PTAFR
ENSG00000169410.9,34,149.7769455,123.6995913,26.07735418,97.6222371,123.6995913,123.6995913,0,123.6995913,PTPN9
ENSG00000169490.16,72,151.5763233,75.59110974,75.98521356,-0.394103819,154.1277212,154.1277212,0,154.1277212,TM2D2
ENSG00000169499.14,34,111.1375985,89.36279814,21.77480039,67.58799775,89.36279814,89.36279814,0,89.36279814,PLEKHA2
ENSG00000169504.14,72,34.73736734,21.33112517,13.40624216,7.92488301,46.56595897,46.56595897,1.42E-14,46.56595897,CLIC4
ENSG00000169508.6,34,18.59440877,18.51963908,0.074769691,18.44486939,18.51963908,18.51963908,0,18.51963908,GPR183
ENSG00000169554.18,72,149.7703457,125.1147507,24.65559499,100.4591557,212.3697928,212.3697928,0,212.3697928,ZEB2
ENSG00000169564.6,34,22.60246073,17.38078776,5.221672966,12.15911479,17.38078776,17.38078776,0,17.38078776,PCBP1
ENSG00000169567.11,34,18.57655006,18.42142163,0.15512843,18.2662932,18.42142163,18.42142163,0,18.42142163,HINT1
ENSG00000169583.12,34,12.15479289,12.15296357,0.001829324,12.15113424,12.15296357,12.15296357,1.78E-15,12.15296357,CLIC3
ENSG00000169592.14,34,126.8048706,119.4471702,7.357700402,112.0894698,119.4471702,119.4471702,0,119.4471702,INO80E
ENSG00000169598.15,34,164.213852,131.7978247,32.41602732,99.38179737,131.7978247,131.7978247,0,131.7978247,DFFB
ENSG00000169599.12,34,53.53289757,22.81439951,30.71849806,-7.904098558,22.81439951,22.81439951,0,22.81439951,NFU1
ENSG00000169609.13,34,150.3228504,79.2286631,71.09418731,8.13447579,79.2286631,79.2286631,0,79.2286631,C15orf40
ENSG00000169612.3,72,147.8536172,139.9275474,7.926069792,132.0014776,237.5859401,237.5859401,0,237.5859401,FAM103A1
ENSG00000169635.9,34,80.67714138,74.82444522,5.852696151,68.97174907,74.82444522,74.82444522,0,74.82444522,HIC2
ENSG00000169641.13,34,70.37369529,69.02025996,1.353435334,67.66682463,69.02025996,69.02025996,0,69.02025996,LUZP1
ENSG00000169660.15,34,61.73961967,58.33665251,3.402967165,54.93368535,58.33665251,58.33665251,0,58.33665251,HEXDC
ENSG00000169679.14,66,10.14936518,10.02026965,0.129095526,9.891174123,56.09604724,56.09604724,0,56.09604724,BUB1
ENSG00000169682.17,34,97.60378144,97.18448673,0.41929471,96.76519202,97.18448673,97.18448673,0,97.18448673,SPNS1
ENSG00000169683.7,34,91.36014256,91.24608685,0.114055718,91.13203113,91.24608685,91.24608685,0,91.24608685,LRRC45
ENSG00000169689.14,34,40.52056141,40.47035275,0.050208657,40.4201441,40.47035275,40.47035275,0,40.47035275,CENPX
ENSG00000169692.12,72,99.19138141,88.20505103,10.98633038,77.21872065,148.3946031,148.3946031,0,148.3946031,AGPAT2
ENSG00000169696.15,34,106.3113464,106.2364004,0.07494602,106.1614544,106.2364004,106.2364004,0,106.2364004,ASPSCR1
ENSG00000169710.8,34,62.02710797,61.79884339,0.22826458,61.57057881,61.79884339,61.79884339,0,61.79884339,FASN
ENSG00000169714.16,72,195.9819113,149.4402316,46.54167976,102.8985518,241.4659274,241.4659274,0,241.4659274,CNBP
ENSG00000169718.17,34,164.2356028,163.9147183,0.320884448,163.5938339,163.9147183,163.9147183,0,163.9147183,DUS1L
ENSG00000169727.12,34,142.4410576,142.3071458,0.133911855,142.1732339,142.3071458,142.3071458,0,142.3071458,GPS1
ENSG00000169740.13,34,60.72094807,58.60783033,2.113117736,56.49471259,58.60783033,58.60783033,0,58.60783033,ZNF32
ENSG00000169756.16,72,126.9366823,97.70542277,29.23125954,68.47416322,191.0753655,191.0753655,0,191.0753655,LIMS1
ENSG00000169762.16,34,182.4406683,85.06643282,97.37423546,-12.30780264,85.06643282,85.06643282,0,85.06643282,TAPT1
ENSG00000169764.15,72,92.71638075,79.95505664,12.76132411,67.19373253,116.4159531,116.4159531,0,116.4159531,UGP2
ENSG00000169813.16,34,180.3739891,143.5180077,36.85598144,106.6620262,143.5180077,143.5180077,0,143.5180077,HNRNPF
ENSG00000169814.12,34,84.21929885,76.05695935,8.162339502,67.89461984,76.05695935,76.05695935,0,76.05695935,BTD
ENSG00000169826.7,72,19.72373096,18.05906001,1.66467095,16.39438906,24.64935496,24.64935496,1.07E-14,24.64935496,CSGALNACT2
ENSG00000169857.7,34,56.17482321,56.08165185,0.093171352,55.9884805,56.08165185,56.08165185,0,56.08165185,AVEN
ENSG00000169871.12,72,182.8477185,130.6265928,52.22112569,78.40546715,244.7619069,244.7619069,0,244.7619069,TRIM56
ENSG00000169884.13,34,40.26497587,40.23196029,0.03301558,40.19894471,40.23196029,40.23196029,0,40.23196029,WNT10B
ENSG00000169896.16,72,85.817154,76.14847868,9.668675322,66.47980336,144.2994143,144.2994143,2.84E-14,144.2994143,ITGAM
ENSG00000169905.12,34,19.81889432,9.319333715,10.4995606,-1.180226887,9.319333715,9.319333715,3.55E-15,9.319333715,TOR1AIP2
ENSG00000169914.5,34,158.6073743,150.9042937,7.703080556,143.2012132,150.9042937,150.9042937,0,150.9042937,OTUD3
ENSG00000169925.16,72,152.0709061,66.93443883,85.13646727,-18.20202845,121.629915,121.629915,0,121.629915,BRD3
ENSG00000169926.10,72,172.4021856,159.1192907,13.28289497,145.8363957,260.8840491,260.8840491,0,260.8840491,KLF13
ENSG00000169951.9,34,183.6529698,105.3567607,78.29620903,27.0605517,105.3567607,105.3567607,0,105.3567607,ZNF764
ENSG00000169955.7,34,135.4087015,67.0660422,68.34265927,-1.276617066,67.0660422,67.0660422,0,67.0660422,ZNF747
ENSG00000169957.9,72,63.18934932,42.43911462,20.7502347,21.68887992,103.4226024,103.4226024,1.42E-14,103.4226024,ZNF768
ENSG00000169964.7,34,80.85080564,75.50407276,5.346732879,70.15733988,75.50407276,75.50407276,0,75.50407276,TMEM42
ENSG00000169967.16,34,62.83601772,15.62126536,47.21475236,-31.59348699,15.62126536,15.62126536,0,15.62126536,MAP3K2
ENSG00000169972.11,34,46.92550353,40.01588923,6.909614304,33.10627493,40.01588923,40.01588923,0,40.01588923,PUSL1
ENSG00000169976.6,34,71.38980207,67.97467592,3.415126141,64.55954978,67.97467592,67.97467592,0,67.97467592,SF3B5
ENSG00000169981.10,72,52.31833186,29.15122619,23.16710567,5.984120522,120.4151676,120.4151676,0,120.4151676,ZNF35
ENSG00000169991.10,34,97.09828607,96.53763532,0.560650749,95.97698457,96.53763532,96.53763532,0,96.53763532,IFFO2
ENSG00000170004.16,34,99.23891742,98.18248103,1.056436393,97.12604463,98.18248103,98.18248103,0,98.18248103,CHD3
ENSG00000170006.11,72,113.5506692,109.9284276,3.62224159,106.306186,198.1711024,198.1711024,0,198.1711024,TMEM154
ENSG00000170027.6,72,134.9097513,83.155218,51.75453335,31.40068464,145.6143247,145.6143247,0,145.6143247,YWHAG
ENSG00000170035.15,34,96.60189932,67.37789273,29.22400659,38.15388613,67.37789273,67.37789273,0,67.37789273,UBE2E3
ENSG00000170043.11,72,84.88079523,64.31257921,20.56821602,43.74436319,105.1506334,105.1506334,2.84E-14,105.1506334,TRAPPC1
ENSG00000170085.17,34,146.8675911,141.1011273,5.766463799,135.3346635,141.1011273,141.1011273,0,141.1011273,SIMC1
ENSG00000170088.13,34,138.4726417,87.6799835,50.79265821,36.8873253,87.6799835,87.6799835,0,87.6799835,TMEM192
ENSG00000170142.11,34,145.8170442,86.08555682,59.73148739,26.35406943,86.08555682,86.08555682,0,86.08555682,UBE2E1
ENSG00000170144.20,34,132.1194804,128.4768243,3.64265609,124.8341682,128.4768243,128.4768243,0,128.4768243,HNRNPA3
ENSG00000170145.4,34,104.8308621,103.462014,1.368848093,102.0931659,103.462014,103.462014,0,103.462014,SIK2
ENSG00000170185.9,72,156.8974793,118.8941833,38.00329604,80.89088727,182.1698882,182.1698882,0,182.1698882,USP38
ENSG00000170190.15,72,137.5160187,131.1881989,6.327819805,124.8603791,243.0832328,243.0832328,0,243.0832328,SLC16A5
ENSG00000170222.11,34,61.56445335,59.02760601,2.536847343,56.49075867,59.02760601,59.02760601,0,59.02760601,ADPRM
ENSG00000170234.12,72,268.3774902,226.4920154,41.88547485,184.6065405,342.8625989,342.8625989,0,342.8625989,PWWP2A
ENSG00000170242.17,34,269.2596088,143.5579342,125.7016745,17.85625968,143.5579342,143.5579342,0,143.5579342,USP47
ENSG00000170248.13,72,265.3022778,181.4064704,83.89580732,97.51066313,281.353491,281.353491,0,281.353491,PDCD6IP
ENSG00000170260.8,34,176.6638427,150.8441399,25.81970277,125.0244372,150.8441399,150.8441399,0,150.8441399,ZNF212
ENSG00000170265.11,34,75.12677548,24.97305473,50.15372075,-25.18066603,24.97305473,24.97305473,0,24.97305473,ZNF282
ENSG00000170266.15,72,155.7511513,97.98237762,57.76877365,40.21360398,183.9101887,183.9101887,0,183.9101887,GLB1
ENSG00000170270.4,72,53.02054681,37.95468726,15.06585955,22.88882771,81.46026762,81.46026762,0,81.46026762,GON7
ENSG00000170290.3,74,6.626088129,6.626084892,3.24E-06,6.626081654,28.171014,28.171014,0,28.171014,SLN
ENSG00000170291.14,34,133.7872259,117.1258322,16.66139368,100.4644385,117.1258322,117.1258322,0,117.1258322,ELP5
ENSG00000170296.9,72,29.8429287,21.05159756,8.791331136,12.26026643,32.23599901,32.23599901,7.11E-15,32.23599901,GABARAP
ENSG00000170310.14,34,20.39615481,19.98672997,0.409424838,19.57730513,19.98672997,19.98672997,0,19.98672997,STX8
ENSG00000170312.15,66,9.797632886,9.732175581,0.065457305,9.666718276,60.54736804,60.54736804,0,60.54736804,CDK1
ENSG00000170322.14,34,125.1759249,98.99997657,26.17594832,72.82402825,98.99997657,98.99997657,0,98.99997657,NFRKB
ENSG00000170325.14,34,90.88443063,37.49523032,53.3892003,-15.89396998,37.49523032,37.49523032,0,37.49523032,PRDM10
ENSG00000170340.10,72,107.1614027,98.57687279,8.584529913,89.99234287,177.0371966,177.0371966,0,177.0371966,B3GNT2
ENSG00000170348.8,34,264.8053091,197.0148605,67.79044853,129.224412,197.0148605,197.0148605,0,197.0148605,TMED10
ENSG00000170385.9,72,84.61477625,75.89095913,8.72381712,67.16714201,163.5047595,163.5047595,0,163.5047595,SLC30A1
ENSG00000170445.12,34,277.467553,266.5036412,10.96391179,255.5397295,266.5036412,266.5036412,0,266.5036412,HARS
ENSG00000170468.7,34,95.71915098,62.9408355,32.77831548,30.16252002,62.9408355,62.9408355,0,62.9408355,RIOX1
ENSG00000170471.14,72,355.4839283,222.5070893,132.976839,89.53025032,314.1952379,314.1952379,0,314.1952379,RALGAPB
ENSG00000170473.16,34,105.7059129,56.2567493,49.4491636,6.807585693,56.2567493,56.2567493,0,56.2567493,PYM1
ENSG00000170476.15,59,8.663299118,8.639690675,0.023608443,8.616082233,68.49108215,68.49108215,0,68.49108215,MZB1
ENSG00000170502.12,34,67.56293818,66.19669562,1.366242554,64.83045307,66.19669562,66.19669562,0,66.19669562,NUDT9
ENSG00000170540.14,72,185.9567428,121.5547794,64.4019634,57.15281603,214.9728508,214.9728508,0,214.9728508,ARL6IP1
ENSG00000170542.5,34,38.33951434,37.47335532,0.866159025,36.60719629,37.47335532,37.47335532,0,37.47335532,SERPINB9
ENSG00000170545.16,34,64.62912991,64.54489911,0.084230796,64.46066832,64.54489911,64.54489911,0,64.54489911,SMAGP
ENSG00000170571.11,72,119.2616058,110.0886184,9.172987383,100.915631,213.014532,213.014532,0,213.014532,EMB
ENSG00000170581.13,34,54.3844616,48.45769236,5.92676924,42.53092312,48.45769236,48.45769236,0,48.45769236,STAT2
ENSG00000170584.10,34,114.9447858,105.8763164,9.068469403,96.80784702,105.8763164,105.8763164,0,105.8763164,NUDCD2
ENSG00000170604.4,34,52.02293671,46.06555603,5.957380687,40.10817534,46.06555603,46.06555603,0,46.06555603,IRF2BP1
ENSG00000170606.14,72,102.1787492,42.17829215,60.00045709,-17.82216494,82.98866309,82.98866309,0,82.98866309,HSPA4
ENSG00000170619.9,72,189.6232308,138.2931042,51.33012655,86.9629777,250.8370092,250.8370092,0,250.8370092,COMMD5
ENSG00000170631.14,34,108.9549225,107.5584607,1.396461842,106.1619988,107.5584607,107.5584607,0,107.5584607,ZNF16
ENSG00000170632.13,34,140.7910176,67.79672039,72.99429722,-5.197576826,67.79672039,67.79672039,0,67.79672039,ARMC10
ENSG00000170633.16,72,302.8247431,259.472594,43.35214914,216.1204449,391.5280745,391.5280745,0,391.5280745,RNF34
ENSG00000170638.9,34,58.05198149,38.24802042,19.80396107,18.44405935,38.24802042,38.24802042,0,38.24802042,TRABD
ENSG00000170653.18,72,173.5176632,119.5455711,53.97209211,65.57347896,219.5149751,219.5149751,0,219.5149751,ATF7
ENSG00000170734.11,34,168.0130616,163.374998,4.638063541,158.7369345,163.374998,163.374998,0,163.374998,POLH
ENSG00000170759.10,72,245.8386653,210.8428338,34.99583149,175.8470023,290.2525711,290.2525711,0,290.2525711,KIF5B
ENSG00000170776.21,72,136.7181227,102.921758,33.79636469,69.12539332,192.3635548,192.3635548,0,192.3635548,AKAP13
ENSG00000170779.10,34,66.37175535,64.72936283,1.642392519,63.08697031,64.72936283,64.72936283,0,64.72936283,CDCA4
ENSG00000170791.17,72,44.47481423,29.68749944,14.78731479,14.90018465,59.14672203,59.14672203,1.42E-14,59.14672203,CHCHD7
ENSG00000170802.15,72,196.4012628,187.541899,8.859363869,178.6825351,274.1373707,274.1373707,0,274.1373707,FOXN2
ENSG00000170832.12,72,22.87804408,20.56779969,2.310244389,18.2575553,34.03095729,34.03095729,3.55E-14,34.03095729,USP32
ENSG00000170836.11,72,204.9960631,193.4844284,11.51163466,181.9727938,305.3830778,305.3830778,0,305.3830778,PPM1D
ENSG00000170837.2,72,119.832373,118.8000795,1.032293456,117.7677861,207.2310954,207.2310954,0,207.2310954,GPR27
ENSG00000170846.16,34,143.7113883,141.9405541,1.770834118,140.16972,141.9405541,141.9405541,0,141.9405541,AC093323.3
ENSG00000170852.10,72,300.00514,276.770413,23.23472703,253.5356859,408.1434501,408.1434501,0,408.1434501,KBTBD2
ENSG00000170854.17,34,87.32712289,67.5200251,19.80709779,47.7129273,67.5200251,67.5200251,0,67.5200251,RIOX2
ENSG00000170855.3,34,53.40236494,41.32921787,12.07314707,29.25607079,41.32921787,41.32921787,0,41.32921787,TRIAP1
ENSG00000170871.11,72,239.6193574,231.9866628,7.632694652,224.3539681,339.2476113,339.2476113,0,339.2476113,KIAA0232
ENSG00000170873.18,34,55.94132771,54.806226,1.135101708,53.67112429,54.806226,54.806226,0,54.806226,MTSS1
ENSG00000170876.7,72,270.2848446,253.2909526,16.99389206,236.2970605,383.948034,383.948034,0,383.948034,TMEM43
ENSG00000170881.4,72,169.0805692,142.3448875,26.73568172,115.6092058,233.4937597,233.4937597,0,233.4937597,RNF139
ENSG00000170889.13,34,16.98661689,16.84992457,0.136692322,16.71323225,16.84992457,16.84992457,0,16.84992457,RPS9
ENSG00000170892.10,72,108.6376679,103.5679636,5.069704369,98.49825921,174.6426897,174.6426897,2.84E-14,174.6426897,TSEN34
ENSG00000170906.15,34,16.41983187,16.38706732,0.032764553,16.35430276,16.38706732,16.38706732,0,16.38706732,NDUFA3
ENSG00000170909.13,72,58.9207113,53.02695878,5.893752518,47.13320626,114.5622307,114.5622307,0,114.5622307,OSCAR
ENSG00000170915.8,34,66.97942339,30.78742527,36.19199812,-5.404572853,30.78742527,30.78742527,0,30.78742527,PAQR8
ENSG00000170949.17,34,36.83936134,27.91718673,8.922174616,18.99501211,27.91718673,27.91718673,0,27.91718673,ZNF160
ENSG00000170962.12,34,34.98414671,34.91856141,0.065585297,34.85297612,34.91856141,34.91856141,1.42E-14,34.91856141,PDGFD
ENSG00000171045.14,34,97.88850552,97.4872524,0.401253119,97.08599928,97.4872524,97.4872524,0,97.4872524,TSNARE1
ENSG00000171049.8,72,77.86932665,76.61091686,1.258409791,75.35250707,144.1550577,144.1550577,1.71E-13,144.1550577,FPR2
ENSG00000171051.8,72,77.04635189,74.50789916,2.538452721,71.96944644,125.9850583,125.9850583,0,125.9850583,FPR1
ENSG00000171055.14,72,231.6350355,198.7076463,32.92738924,165.780257,360.1924876,360.1924876,0,360.1924876,FEZ2
ENSG00000171067.10,34,87.82779301,86.27498353,1.552809482,84.72217405,86.27498353,86.27498353,0,86.27498353,C11orf24
ENSG00000171101.13,34,22.11971597,22.11275988,0.006956085,22.1058038,22.11275988,22.11275988,0,22.11275988,SIGLEC17P
ENSG00000171103.10,34,123.2630799,88.42615624,34.8369237,53.58923254,88.42615624,88.42615624,0,88.42615624,TRMT61B
ENSG00000171109.18,72,264.5565433,231.6954804,32.86106291,198.8344175,378.1341918,378.1341918,0,378.1341918,MFN1
ENSG00000171115.3,72,97.03672501,89.08836146,7.948363551,81.13999791,176.0573853,176.0573853,0,176.0573853,GIMAP8
ENSG00000171130.17,34,71.60870876,71.33169919,0.27700957,71.05468962,71.33169919,71.33169919,0,71.33169919,ATP6V0E2
ENSG00000171135.13,34,139.2722398,83.34434141,55.92789842,27.41644299,83.34434141,83.34434141,0,83.34434141,JAGN1
ENSG00000171148.13,72,175.4833668,154.0930166,21.39035013,132.7026665,229.8685675,229.8685675,0,229.8685675,TADA3
ENSG00000171150.7,72,70.28202495,63.55980971,6.722215242,56.83759446,156.5574823,156.5574823,0,156.5574823,SOCS5
ENSG00000171161.12,34,104.3519547,80.82371893,23.5282358,57.29548314,80.82371893,80.82371893,0,80.82371893,ZNF672
ENSG00000171163.15,34,29.12717853,25.78014943,3.347029106,22.43312032,25.78014943,25.78014943,0,25.78014943,ZNF692
ENSG00000171169.8,72,201.6264924,157.6505115,43.97598089,113.6745306,280.1465472,280.1465472,0,280.1465472,NAIF1
ENSG00000171204.12,72,119.4698639,74.72858678,44.74127717,29.98730961,132.4406405,132.4406405,0,132.4406405,TMEM126B
ENSG00000171206.13,72,180.3682423,158.8921837,21.47605856,137.4161252,270.117047,270.117047,0,270.117047,TRIM8
ENSG00000171219.8,34,45.60574472,45.39781586,0.20792886,45.189887,45.39781586,45.39781586,0,45.39781586,CDC42BPG
ENSG00000171222.10,34,31.02615537,24.73631434,6.289841027,18.44647332,24.73631434,24.73631434,0,24.73631434,SCAND1
ENSG00000171236.9,72,57.01686767,56.33566186,0.681205814,55.65445604,94.26124234,94.26124234,4.26E-14,94.26124234,LRG1
ENSG00000171262.11,34,176.6348222,170.1461825,6.488639746,163.6575427,170.1461825,170.1461825,0,170.1461825,FAM98B
ENSG00000171291.8,72,55.63759177,37.91828135,17.71931042,20.19897092,104.6735058,104.6735058,0,104.6735058,ZNF439
ENSG00000171295.12,72,116.566397,89.16707799,27.399319,61.76775899,160.9908919,160.9908919,0,160.9908919,ZNF440
ENSG00000171298.12,72,49.66796902,41.17090073,8.497068288,32.67383244,114.6578376,114.6578376,0,114.6578376,GAA
ENSG00000171302.16,72,188.4600133,180.5559709,7.904042363,172.6519285,270.0347342,270.0347342,0,270.0347342,CANT1
ENSG00000171307.18,34,105.5988971,92.97117598,12.62772115,80.34345483,92.97117598,92.97117598,0,92.97117598,ZDHHC16
ENSG00000171310.10,72,58.26126783,33.55084886,24.71041897,8.840429885,68.52408253,68.52408253,0,68.52408253,CHST11
ENSG00000171311.12,34,97.14745285,93.15928403,3.988168817,89.17111522,93.15928403,93.15928403,0,93.15928403,EXOSC1
ENSG00000171316.11,72,39.0990082,35.32790963,3.771098567,31.55681106,62.75427793,62.75427793,7.11E-15,62.75427793,CHD7
ENSG00000171425.9,34,42.31879643,40.89980851,1.418987922,39.48082059,40.89980851,40.89980851,0,40.89980851,ZNF581
ENSG00000171428.13,72,54.33818885,53.29420815,1.043980698,52.25022745,98.81650388,98.81650388,0,98.81650388,NAT1
ENSG00000171443.6,72,56.43618191,26.6145838,29.82159811,-3.20701431,57.37032502,57.37032502,7.11E-15,57.37032502,ZNF524
ENSG00000171448.8,72,171.0642133,108.4419843,62.62222902,45.81975527,176.1679213,176.1679213,0,176.1679213,ZBTB26
ENSG00000171453.17,34,60.69846501,53.99367987,6.704785135,47.28889474,53.99367987,53.99367987,0,53.99367987,POLR1C
ENSG00000171456.16,34,155.6702856,154.3081099,1.36217573,152.9459341,154.3081099,154.3081099,0,154.3081099,ASXL1
ENSG00000171466.9,34,171.6421496,119.9430425,51.69910705,68.24393546,119.9430425,119.9430425,0,119.9430425,ZNF562
ENSG00000171467.15,34,71.76473785,67.45326851,4.311469341,63.14179917,67.45326851,67.45326851,0,67.45326851,ZNF318
ENSG00000171469.10,72,231.9186652,150.0889054,81.82975983,68.25914555,260.2934779,260.2934779,0,260.2934779,ZNF561
ENSG00000171475.13,72,251.5422294,220.0197294,31.52250003,188.4972293,329.3772649,329.3772649,0,329.3772649,WIPF2
ENSG00000171488.14,34,120.9128097,97.99249747,22.92031223,75.07218524,97.99249747,97.99249747,0,97.99249747,LRRC8C
ENSG00000171490.12,34,140.6582394,137.6269648,3.031274593,134.5956902,137.6269648,137.6269648,0,137.6269648,RSL1D1
ENSG00000171492.14,34,185.2520351,107.6068499,77.64518523,29.96166465,107.6068499,107.6068499,0,107.6068499,LRRC8D
ENSG00000171497.4,72,163.3092611,150.3320475,12.97721357,137.354834,245.485516,245.485516,5.68E-14,245.485516,PPID
ENSG00000171503.11,72,106.1927438,78.59980754,27.59293631,51.00687123,212.8979887,212.8979887,0,212.8979887,ETFDH
ENSG00000171522.5,34,38.43203183,38.23331864,0.198713192,38.03460545,38.23331864,38.23331864,1.42E-14,38.23331864,PTGER4
ENSG00000171530.13,72,46.3130418,37.00392688,9.309114916,27.69481197,74.2393704,74.2393704,0,74.2393704,TBCA
ENSG00000171557.16,75,3.114738132,3.1146592,7.89E-05,3.114580269,16.33099101,16.33099101,8.88E-14,16.33099101,FGG
ENSG00000171560.14,75,2.304077466,2.304067889,9.58E-06,2.304058311,14.66151961,14.66151961,1.14E-13,14.66151961,FGA
