X,X_apo
0.009256,0.004008
0.065679,0.054365
0.085118,0.078341
1e-06,0.017886
0.058047,1e-06
0.033937,0.019229
1e-06,0.052579
0.016843,0.074455
0.026566,0.050183
0.107206,0.048849
0.085922,0.080377
0.036853,0.034984
0.096203,0.031079
0.05525,0.102267
0.018635,0.090049
0.046069,0.127578
0.022679,0.10062
0.029436,0.035411
1e-06,0.082771
0.018599,0.085818
1e-06,0.169746
0.024406,1e-06
0.023267,0.054477
0.124834,0.058832
0.037607,0.038607
1e-06,0.062777
0.028872,0.057593
0.045028,1e-06
0.037528,1e-06
0.068989,0.006113
1e-06,0.020484
0.01958,0.049245
1e-06,0.071866
0.001809,0.086356
0.02627,1e-06
1e-06,0.001036
0.055132,0.006108
0.018087,1e-06
1e-06,1e-06
1e-06,1e-06
0.054635,0.056046
0.011292,1e-06
0.04419,0.049049
0.04719,0.001262
0.021751,1e-06
0.021525,1e-06
0.063264,1e-06
0.053072,0.009175
0.009081,0.007441
1e-06,0.069667
0.145878,0.044978
0.079896,1e-06
0.044339,0.023066
0.04683,0.021977
0.012675,0.044821
0.069152,0.055061
0.011819,1e-06
1e-06,1e-06
1e-06,0.005814
0.022918,1e-06
0.126353,0.057689
0.09496,0.009586
1e-06,1e-06
0.079455,0.00394
0.047896,0.060242
1e-06,0.026284
0.037281,0.009186
1e-06,0.085418
1e-06,0.005298
0.064331,0.036821
1e-06,0.041827
0.092363,1e-06
0.044056,0.024767
0.024528,0.042695
0.124002,0.008482
0.087726,0.024719
0.121109,0.02778
0.022524,0.05056
0.064823,0.064141
0.012563,0.025228
0.036675,0.07724
1e-06,0.00639
0.013315,0.054264
0.057578,0.020942
0.046464,0.090731
0.042941,0.037797
0.101623,0.065971
0.009334,0.046924
1e-06,0.008664
0.009253,0.008855
0.042132,0.151321
0.038226,0.130025
1e-06,0.055847
1e-06,0.054179
0.022997,0.017331
1e-06,0.003085
0.018396,0.061604
0.082441,0.070184
0.052643,0.034987
0.043957,0.076675
0.027545,0.002924
1e-06,0.056181
0.013716,0.074877
0.015813,0.160366
0.070644,0.072436
0.040261,0.025682
0.011596,1e-06
0.067338,0.030366
1e-06,0.04945
0.012698,0.046419
1e-06,0.086738
0.003379,0.019322
1e-06,1e-06
1e-06,1e-06
1e-06,0.089664
0.027796,1e-06
0.142574,0.020014
0.032187,0.010245
1e-06,0.050945
1e-06,1e-06
1e-06,0.02304
0.002305,0.04004
1e-06,1e-06
1e-06,1e-06
1e-06,0.065328
0.045988,0.006505
0.028297,0.086411
1e-06,0.074987
0.095017,1e-06
0.025536,0.052047
0.021739,0.016579
1e-06,1e-06
1e-06,0.064861
0.00808,0.041343
0.034621,0.050301
0.049047,0.046534
0.107758,0.010836
0.011576,0.05789
0.048086,0.044428
1e-06,0.058167
0.019514,1e-06
0.052696,0.0027
1e-06,0.053481
1e-06,0.084116
0.16254,0.004734
0.113384,1e-06
0.096393,0.034806
0.054659,0.074366
0.036257,0.003987
1e-06,0.017441
1e-06,0.01014
0.058512,0.063051
0.070779,0.055111
0.00592,0.054357
0.067213,0.054008
0.016398,0.113103
0.04463,0.021476
0.077002,0.109541
1e-06,0.051869
0.080315,0.084307
0.090072,0.094621
0.054541,0.058426
0.052166,1e-06
1e-06,0.022657
0.153066,1e-06
0.026021,0.093866
0.041708,1e-06
0.003065,0.073031
0.059705,0.077248
0.256718,0.028649
1e-06,1e-06
1e-06,0.031717
0.071893,0.041434
0.009385,0.095264
0.006983,0.108411
1e-06,0.070705
1e-06,0.045383
0.009268,0.057382
1e-06,0.049221
0.071251,0.054274
1e-06,0.064477
0.129758,0.073839
0.053125,1e-06
0.019758,0.143548
0.01415,0.043045
0.257538,0.025619
0.01087,0.031391
1e-06,0.039288
0.024094,0.049921
0.061259,0.056493
0.12212,0.052401
1e-06,0.033261
0.017938,0.012798
0.012905,0.006104
0.099812,0.022668
0.062858,0.09957
0.049203,0.000851
0.0947,0.030213
0.043631,1e-06
0.024664,0.03761
0.041097,0.096568
0.000226,0.045301
0.060693,1e-06
0.000913,1e-06
0.042667,1e-06
1e-06,0.0059
1e-06,0.137321
1e-06,0.054096
1e-06,1e-06
1e-06,1e-06
0.026101,0.055808
0.066135,0.079925
0.031703,0.022133
1e-06,1e-06
0.057121,0.002812
0.114516,0.003472
1e-06,1e-06
1e-06,1e-06
1e-06,0.018294
1e-06,0.032346
1e-06,0.045173
1e-06,0.017794
0.000919,0.002028
1e-06,0.006144
1e-06,0.032748
0.024711,0.044732
0.012712,0.052552
0.026724,0.037102
0.005509,0.09206
0.018027,0.055548
0.140543,0.064793
0.133447,0.05707
0.008436,0.038595
1e-06,0.067023
0.019648,0.008073
0.011948,1e-06
0.045511,0.00899
1e-06,0.012513
0.018236,0.036412
1e-06,0.147995
0.035933,0.008842
0.024112,0.052306
0.029261,0.063993
1e-06,0.019706
1e-06,0.06305
0.018316,0.054265
0.13088,1e-06
0.044604,0.074182
1e-06,0.063616
0.059084,0.002184
1e-06,0.06127
0.058746,1e-06
0.01512,0.087396
0.020025,1e-06
1e-06,0.03261
0.049675,0.094982
1e-06,0.069183
0.12038,0.085953
0.074063,0.029164
0.029723,0.033411
0.00302,0.035312
0.071409,0.093006
0.003287,0.030465
1e-06,0.09688
0.067696,0.018947
0.145817,0.008213
1e-06,0.041799
0.076893,0.044659
0.06982,0.034825
0.013522,0.077862
0.031852,0.044693
0.031765,0.031993
0.079706,0.015833
1e-06,0.037597
0.017062,0.00343
1e-06,0.077752
1e-06,0.035128
0.011343,0.081835
0.029063,0.001903
1e-06,0.070474
0.058769,0.078232
1e-06,1e-06
0.094968,0.0236
0.035086,1e-06
1e-06,0.04786
0.011808,0.025985
0.062822,0.043692
0.039604,0.10738
1e-06,0.036187
0.034989,0.034398
1e-06,0.05856
0.059355,0.064711
0.064021,1e-06
1e-06,0.034412
0.081617,0.015491
0.061126,0.050925
0.074516,1e-06
1e-06,1e-06
0.028307,0.00638
0.023611,0.116303
1e-06,0.028758
0.043618,1e-06
1e-06,0.091052
0.025836,0.03929
0.05551,0.092732
0.027135,1e-06
0.01432,0.083552
0.094703,0.094289
0.004282,0.111378
1e-06,0.099372
1e-06,0.048423
1e-06,0.027872
0.023331,1e-06
0.054202,0.113908
0.095719,1e-06
1e-06,0.033845
0.074282,0.020311
0.105901,0.031122
0.142227,1e-06
0.006227,0.000647
0.025337,0.091354
1e-06,0.021643
1e-06,0.006853
1e-06,0.039859
0.305621,0.052205
0.03061,0.016405
0.025396,0.05638
0.061828,0.041281
0.11353,0.068316
0.031387,0.053079
0.000887,0.014187
1e-06,1e-06
0.121106,0.018845
0.04459,1e-06
1e-06,1e-06
1e-06,0.04508
0.035294,0.023222
0.000995,0.089495
1e-06,0.024837
0.094234,0.058754
0.055288,0.018786
0.054448,1e-06
1e-06,0.03019
0.057839,1e-06
0.031832,0.009576
1e-06,0.084867
0.082128,0.038017
0.040878,0.037711
0.04166,0.020123
0.103451,0.0074
1e-06,0.093237
0.033612,0.157779
0.146235,0.130673
0.016198,0.106643
0.103459,0.061679
0.088884,0.079691
0.033514,0.100987
0.055648,1e-06
0.12751,0.084017
0.038954,1e-06
0.062326,0.049678
0.077982,0.045261
1e-06,0.032899
0.07464,0.020405
0.067259,1e-06
1e-06,0.005711
0.057268,0.034188
0.07363,0.058464
0.077468,0.00813
0.07766,0.042007
0.026766,0.011981
1e-06,0.020466
1e-06,0.062202
0.034907,0.010685
0.010188,0.052621
0.050747,0.016093
0.00037,0.002401
0.025154,0.078565
0.030755,0.038854
0.055886,0.024569
0.021177,0.021142
0.080888,0.010067
0.089958,0.077036
0.083521,0.070991
0.069511,0.130666
0.048163,0.072888
0.060164,0.062759
0.008591,0.012972
0.030123,1e-06
0.011912,0.025119
0.046892,1e-06
0.058705,0.034778
0.052165,0.026944
0.071169,0.038969
0.121711,1e-06
0.01744,0.060639
0.029054,0.083731
0.06374,0.065418
0.098664,0.00553
0.066182,0.070603
0.041578,1e-06
0.080711,0.041959
0.04882,0.032074
0.036846,0.099148
0.057871,0.034806
0.073101,0.097748
0.065727,0.017218
1e-06,0.019662
0.083191,0.050156
0.055021,0.03502
0.023173,1e-06
1e-06,0.033561
1e-06,0.042851
0.018741,0.072943
0.094471,0.049411
1e-06,1e-06
0.010672,0.113944
0.098652,0.018367
0.08949,0.003587
1e-06,1e-06
0.036338,1e-06
0.084022,0.046247
0.056293,0.024067
0.07553,0.001975
0.000818,0.039448
1e-06,0.048938
0.098823,0.037298
1e-06,0.019398
0.137325,0.028858
0.075701,0.033354
0.020645,0.002036
0.039635,0.040474
0.022044,0.031151
0.054549,0.036408
0.066979,0.014741
0.117435,1e-06
1e-06,0.026274
1e-06,0.041157
0.078276,1e-06
0.031984,0.060855
1e-06,1e-06
0.060295,0.032645
1e-06,0.031866
0.023201,0.022087
0.076968,0.041441
0.001327,0.100587
0.084306,0.016826
0.129261,0.034943
0.028332,0.015207
0.031345,0.030888
0.028414,0.069567
0.151761,1e-06
0.053644,0.00887
0.049777,0.016011
0.064674,0.07575
0.078277,0.014411
0.053085,0.074673
0.031046,0.03373
1e-06,0.018577
0.018565,0.039886
0.001031,0.012947
0.067348,0.008052
0.063496,0.023622
0.048928,0.052598
0.116345,0.02422
0.083358,1e-06
0.124024,0.029333
0.044605,0.008199
0.019207,0.08842
0.054621,0.085637
0.037235,0.012529
0.079746,0.056156
0.025753,0.035304
1e-06,0.030393
1e-06,0.115429
1e-06,0.108116
0.081259,0.093149
0.181591,1e-06
1e-06,0.024159
0.04391,0.031418
0.168827,0.04945
0.003456,0.034248
1e-06,1e-06
0.084273,0.172321
0.103226,0.022964
0.093724,0.043044
1e-06,0.060314
0.037284,0.055613
1e-06,0.011949
0.122358,0.056777
0.066314,0.03661
0.122629,0.05049
0.039182,0.008354
0.050978,0.077905
0.04227,0.032472
1e-06,0.026373
0.055474,0.00403
0.033405,0.163611
0.063712,0.040395
0.026807,1e-06
0.041206,0.018435
0.006498,0.026584
0.025955,0.011948
0.018993,1e-06
1e-06,1e-06
0.079413,1e-06
1e-06,0.041986
0.048391,0.055919
0.012205,0.103102
0.091496,0.039032
0.025605,0.11236
0.111681,0.071686
0.035209,0.069018
1e-06,0.014939
0.004566,0.059401
0.000117,0.067903
0.04947,0.115254
0.013773,0.017245
0.054484,1e-06
0.014636,0.034034
0.076844,0.056074
1e-06,1e-06
0.044288,0.047695
1e-06,0.034289
1.9e-05,0.042842
0.024237,0.03048
0.02499,0.058766
0.051547,0.014664
1e-06,0.005236
0.048297,0.127853
0.059885,0.006847
1e-06,0.082877
0.00656,0.09194
1e-06,0.028517
0.031338,0.04576
0.011703,1e-06
0.066218,0.089929
0.077923,1e-06
1e-06,0.0444
0.042287,0.113632
1e-06,0.117431
0.016592,0.080368
0.094863,0.103356
0.123649,0.030823
0.007522,1e-06
1e-06,0.014979
0.078061,0.006705
0.039843,1e-06
1e-06,0.14258
1e-06,0.101829
0.089072,0.073546
0.032825,0.08341
0.022525,0.034301
1e-06,0.064872
1e-06,0.007549
1e-06,0.03354
0.052942,0.136324
0.01451,0.029785
0.031026,0.062945
0.033162,0.027907
0.064048,0.094449
1e-06,1e-06
0.037615,0.017412
0.048979,0.040182
0.112604,1e-06
1e-06,0.042997
0.042519,0.030898
1e-06,0.011834
0.036919,0.056399
1e-06,0.039658
0.101445,0.055192
0.154484,0.080662
1e-06,0.08831
1e-06,0.041518
1e-06,1e-06
0.010862,0.055444
1e-06,0.074137
1e-06,0.002941
1e-06,0.096611
0.074404,1e-06
1e-06,0.012952
1e-06,0.007005
0.01177,0.074501
0.026207,0.090287
1e-06,0.018119
0.016831,0.046123
0.011922,0.044769
0.043595,0.086405
0.028799,0.03564
0.051337,0.013202
0.015914,0.035632
0.068278,0.08613
0.041933,0.015183
0.03327,0.062252
0.066518,0.071004
0.022701,0.148975
1e-06,0.032958
1e-06,0.024827
1e-06,0.049976
0.059122,0.031759
0.059308,0.045217
0.062278,0.032373
0.01601,0.044675
0.09887,0.01532
0.115374,0.021414
0.020205,0.084733
0.063801,1e-06
0.067448,0.093137
0.082088,0.060883
0.060818,1e-06
0.01343,0.131978
1e-06,0.077937
0.018272,0.045326
0.031198,0.042854
0.066184,1e-06
0.060273,0.08884
0.019716,0.037399
0.009857,0.034668
1e-06,0.127899
0.027052,1e-06
1e-06,0.024679
0.010329,0.03727
0.040523,0.023582
0.051326,0.047438
1e-06,0.148022
1e-06,0.08052
1e-06,0.159019
1e-06,0.005616
1e-06,0.07767
1e-06,0.022782
0.009328,0.084108
1e-06,0.033837
1e-06,0.033595
0.050899,0.010624
0.007916,0.055664
0.078261,0.073636
1e-06,0.069246
0.055585,0.004957
0.066093,0.031277
1e-06,1e-06
1e-06,0.031741
1e-06,0.041067
1e-06,0.019634
1e-06,0.008761
0.023262,0.028936
1e-06,0.033482
0.052102,0.131229
0.075941,0.103739
0.076921,0.096405
0.027147,0.050627
0.014606,0.052758
5.8e-05,0.139544
0.219495,0.022051
0.029397,0.050232
0.107933,0.076978
0.004516,0.052913
0.02917,0.071792
1e-06,0.081946
0.07651,0.065055
0.016432,0.024802
0.03611,0.065035
1e-06,1e-06
1e-06,1e-06
0.082544,0.021597
0.005647,0.034605
0.022257,0.028626
0.087325,0.020877
0.070703,0.052317
0.11078,0.057509
0.094325,0.069587
0.022372,0.140195
0.000331,0.010059
0.041858,0.030488
0.032703,1e-06
0.03731,0.023264
0.03466,0.005551
0.134688,1e-06
1e-06,0.100162
0.064719,0.012913
1e-06,0.095802
0.021354,0.013474
0.138913,0.155083
1e-06,0.19019
0.050372,0.057202
0.058026,0.021703
1e-06,0.046324
1e-06,0.041961
0.052859,0.064743
1e-06,0.084856
1e-06,1e-06
1e-06,0.004181
0.129027,0.026694
0.024919,0.018104
0.030793,0.06514
0.023701,0.011376
0.04048,1e-06
0.06075,1e-06
0.017498,1e-06
0.018287,0.080768
0.052375,0.02096
0.017873,0.008344
1e-06,0.01734
0.015892,0.049124
0.079757,1e-06
0.035322,0.038926
0.06758,0.062017
1e-06,0.011735
1e-06,0.04063
1e-06,0.01574
0.07448,0.049331
1e-06,0.129429
1e-06,0.020914
0.024167,0.003212
1e-06,0.114063
1e-06,0.062981
0.100794,0.076021
1e-06,0.097944
0.018164,0.060225
0.00852,1e-06
0.142257,0.001479
1e-06,0.029189
1e-06,0.127072
0.042338,1e-06
0.007169,0.047949
1e-06,0.0147
0.027143,0.062641
1e-06,0.074483
1e-06,0.009277
1e-06,0.105606
0.009235,0.045871
1e-06,0.039832
1e-06,0.005879
0.00975,0.074045
0.033148,1e-06
0.036225,0.015958
1e-06,0.026253
1e-06,1e-06
0.017752,0.108897
0.014957,1e-06
1e-06,1e-06
0.001676,0.002352
0.051788,0.016315
0.020667,0.002486
0.025323,0.043086
0.0119,1e-06
1e-06,0.004388
0.052384,0.050748
0.063928,0.002825
0.009123,0.014995
0.025796,0.037831
1e-06,0.006645
0.045169,1e-06
0.101348,0.027114
0.092376,1e-06
0.024883,0.053957
1e-06,0.08207
1e-06,0.049175
0.032284,0.038826
0.034798,0.05132
1e-06,0.003716
0.0058,0.029984
1e-06,0.079424
0.019667,1e-06
1e-06,0.058095
0.002561,0.039517
0.021792,0.074729
0.062174,1e-06
0.06156,0.012858
0.015327,0.027515
1e-06,0.06077
0.05764,0.010614
0.006928,0.036465
0.023011,0.04403
0.047851,0.035638
0.100237,0.110071
0.04721,0.075381
0.015364,0.102142
0.07148,0.078632
0.03506,0.053935
0.047252,0.08359
1e-06,0.090495
0.072867,0.074579
0.032514,0.037234
1e-06,0.11826
0.060102,0.003025
0.00932,0.013558
0.069548,0.012391
1e-06,0.0578
0.00119,0.007712
1e-06,0.045547
0.041406,0.046412
0.060022,0.031796
0.074423,0.031799
0.012759,0.032365
1e-06,0.103013
0.019692,0.036241
1e-06,0.049725
1e-06,0.062384
0.01627,0.09255
0.06592,0.103536
0.09751,0.081636
1e-06,0.045843
0.039869,0.112175
0.031212,0.073752
0.06952,0.028889
0.083406,0.035435
0.044453,0.032089
1e-06,0.033562
0.228114,0.037505
0.105716,0.006628
1e-06,0.070665
0.033179,0.084779
0.012982,0.085228
1e-06,1e-06
0.120478,0.052292
1e-06,0.022847
1e-06,0.005793
1e-06,0.087539
0.035525,0.068362
0.111094,0.080043
0.035517,0.055767
0.03583,1e-06
0.015589,1e-06
0.080468,1e-06
0.015629,1e-06
1e-06,0.04485
1e-06,0.018239
1e-06,0.064314
1e-06,0.031869
0.032362,0.056689
0.061786,0.090628
0.051002,0.059702
0.078863,0.043227
0.015033,0.002355
1e-06,0.06319
1e-06,0.005574
0.00502,0.010804
0.070655,0.075254
0.076552,0.046846
0.025435,0.077877
1e-06,0.077404
0.022594,0.080926
0.078703,0.08867
0.045737,0.011585
0.009843,0.016381
0.010617,0.036624
0.041207,0.086373
0.027135,0.148675
0.042772,0.022417
0.063265,0.04373
1e-06,1e-06
0.024712,0.047932
0.052474,0.124823
0.066593,0.050725
0.033565,0.060584
0.017526,1e-06
0.008181,0.02293
1e-06,0.020774
0.053883,0.028487
0.003815,0.028613
0.005233,1e-06
0.091939,0.056123
0.081709,0.089249
0.070414,0.001688
0.013044,0.035932
0.096551,0.060443
1e-06,0.063891
0.044446,0.076547
0.065167,0.035577
0.109554,0.085172
0.096637,0.09816
0.088504,0.08682
0.028769,0.000855
0.076568,0.029143
0.092334,0.100824
0.083908,0.021888
0.041493,0.014503
0.052997,0.039671
0.034732,0.056983
0.041422,1e-06
0.047337,0.037243
0.010355,0.039939
0.102851,1e-06
0.00847,0.077908
1e-06,0.043684
0.017206,0.043262
1e-06,1e-06
0.030296,1e-06
0.041733,0.057214
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,4.9e-05
0.028152,0.01734
1e-06,0.061668
0.008405,0.0359
0.036431,3e-06
0.055439,0.046163
1e-06,0.130228
1e-06,0.126095
0.008857,0.031201
0.077554,0.083969
0.072858,0.006662
0.138398,0.05897
1e-06,0.051813
0.043634,0.03181
0.056351,0.005452
0.011151,0.052956
0.061412,1e-06
0.03553,0.04702
1e-06,0.077051
0.005369,0.115923
0.028608,0.111706
0.023491,0.033215
1e-06,0.005724
0.074777,0.033285
0.000804,1e-06
1e-06,0.021973
0.059515,0.029207
0.003056,0.02169
1e-06,0.073003
0.091483,0.084466
0.097134,0.037753
0.087597,0.032926
1e-06,0.073437
0.079242,0.073556
0.00121,0.068244
1e-06,0.093558
0.052159,0.057769
1e-06,0.040639
0.132384,0.040607
0.076377,0.048955
1e-06,0.016708
0.080516,0.023396
0.02187,0.050042
1e-06,1e-06
1e-06,0.032455
0.026533,0.051903
0.029537,0.052111
0.034643,1e-06
0.047109,0.035185
1e-06,0.021809
0.076182,0.076133
0.034498,0.004852
1e-06,1e-06
1e-06,1e-06
0.053959,0.04374
0.052287,0.045926
0.348945,0.022368
1e-06,0.032361
1e-06,0.060441
1e-06,0.090911
0.040048,0.017705
0.049792,0.108935
0.04502,1e-06
0.08375,0.034264
0.195522,0.031455
0.021029,0.037564
0.043919,1e-06
0.058267,1e-06
0.010232,1e-06
0.022733,0.043618
0.045723,0.030333
0.145021,0.068406
0.075908,0.010038
0.01345,1e-06
0.069632,1e-06
0.090612,0.015672
1e-06,0.020401
0.074544,0.023695
0.042275,0.063892
1e-06,0.094888
0.070238,1e-06
0.053963,0.063113
0.022731,1e-06
1e-06,1e-06
0.021195,0.036809
0.01158,1e-06
0.049273,0.020366
0.081736,0.005583
0.060579,0.066106
0.09323,0.019994
0.041424,0.03834
0.042668,0.009367
0.040956,0.059644
0.098644,0.079167
0.063165,0.060875
0.037845,0.049573
0.063829,0.050688
1e-06,0.005003
0.104898,0.124904
1e-06,0.029212
0.035815,1e-06
0.027217,0.041167
0.093439,1e-06
0.006448,0.082789
0.095946,0.016367
1e-06,0.005312
1e-06,1e-06
1e-06,0.013993
0.00371,0.026179
0.080705,0.023417
0.118579,0.012958
0.099172,0.01226
1e-06,1e-06
1e-06,0.079112
1e-06,1e-06
0.032524,0.03717
0.028503,0.119824
0.04872,0.001781
0.06399,0.061778
0.005636,0.00733
0.003593,1e-06
0.029347,0.01886
0.048063,0.043672
1e-06,0.024393
1e-06,1e-06
0.036632,1e-06
1e-06,0.024324
0.099136,0.008533
0.095091,0.054032
0.017903,0.015959
1e-06,0.015086
0.101945,0.055188
1e-06,0.03859
0.076435,0.056499
0.063833,1e-06
0.013782,0.066192
0.050405,0.046248
0.013063,0.071634
1e-06,0.056621
1e-06,0.022407
1e-06,1e-06
0.018295,1e-06
0.018282,0.059815
0.111191,1e-06
1e-06,0.052804
0.033789,0.054633
1e-06,0.010125
1e-06,0.021967
0.023399,0.055087
0.032395,0.080321
1e-06,0.047525
1e-06,0.022229
0.150443,0.013969
1e-06,0.09187
1e-06,0.078307
0.020615,0.01832
0.029267,0.053953
0.053303,0.038041
0.110921,0.020669
0.07773,0.037178
0.137449,0.045081
0.005445,0.083338
0.116256,0.019374
1e-06,0.025562
0.039832,0.027635
1e-06,0.010276
0.02318,0.035075
0.110531,0.017146
0.028341,0.073099
1e-06,0.075619
0.008994,0.096004
0.024366,0.027825
0.033868,0.056117
0.012711,0.026846
0.065229,0.02322
0.053526,0.031348
0.01162,1e-06
0.060579,0.054557
0.022793,0.016339
1e-06,1e-06
0.052506,0.135666
0.018316,1e-06
0.008369,0.025496
0.000437,0.103918
0.065157,0.029999
0.030949,1e-06
0.036926,0.046202
1e-06,0.125794
0.148628,1e-06
0.0528,0.032165
1e-06,0.052434
0.004415,0.043419
0.066193,0.109196
1e-06,0.002334
1e-06,1e-06
0.057344,0.09085
1e-06,0.045158
0.0625,0.020754
0.097981,0.081773
0.010156,0.038393
0.081454,0.042108
1e-06,0.044901
1e-06,1e-06
1e-06,0.04818
0.096482,0.052939
1e-06,0.007635
0.087392,1e-06
0.067451,1e-06
0.112952,1e-06
0.090904,0.02357
1e-06,1e-06
0.000504,0.153764
1e-06,0.082468
0.015042,1e-06
0.022581,0.026179
0.06263,0.012998
0.11137,0.000823
1e-06,0.014823
0.020979,0.15872
0.000465,0.060153
1e-06,0.026671
0.00647,0.086992
0.042338,0.057182
0.02735,0.048519
1e-06,0.029157
0.025293,0.031594
1e-06,0.031704
0.001624,0.050833
0.037613,0.031331
0.049341,0.038708
0.034995,0.004778
0.050602,0.041778
0.105329,0.070442
0.103532,1e-06
0.058006,1e-06
1e-06,0.020769
0.016879,0.07681
0.078001,0.073659
0.051603,0.01998
1e-06,1e-06
0.083318,0.021369
0.07213,0.083121
0.039031,0.037576
0.147226,0.109991
0.033913,0.099896
0.047419,0.085208
0.065678,1e-06
1e-06,0.048815
0.01545,0.061158
0.051597,0.112423
0.051071,0.152854
0.002371,0.083055
1e-06,0.118164
1e-06,0.050323
0.038867,0.041118
1e-06,0.034742
0.009732,0.005142
0.004729,0.082483
0.059411,0.050427
0.06614,0.079401
1e-06,0.009437
1e-06,0.058002
1e-06,0.004112
1e-06,0.076229
0.071388,0.088374
0.065655,0.007435
0.06051,0.102458
0.012195,0.05305
0.081487,0.034712
1e-06,0.04565
0.066977,0.105273
0.013729,0.091724
0.064583,0.058716
1e-06,1e-06
1e-06,0.171888
0.011034,0.031592
0.051109,0.045604
1e-06,0.015998
1e-06,0.059363
0.064583,0.049225
0.109794,0.070233
0.083133,0.003252
1e-06,0.091068
1e-06,0.078896
0.043663,0.088256
0.030473,0.086451
0.041361,0.063037
0.047301,0.024149
0.03938,0.070555
0.069109,0.094521
0.014159,0.055047
0.015826,0.000794
1e-06,0.048015
1e-06,0.029603
0.093901,0.049858
0.039262,1e-06
1e-06,0.04622
0.001476,0.009807
0.049169,0.040826
0.057439,0.045041
0.067292,0.001317
1e-06,0.084086
1e-06,1e-06
0.032297,0.026735
0.050456,0.018708
1e-06,0.024149
0.039996,0.04639
1e-06,0.034256
0.025726,0.087811
0.050205,1e-06
0.038907,0.009012
0.040942,0.021986
0.021213,0.046294
1e-06,0.048922
1e-06,0.054302
0.035299,1e-06
0.017878,0.018696
0.031385,0.06239
1e-06,0.016672
1e-06,0.000265
1e-06,0.025106
0.014186,1e-06
0.019349,1e-06
0.061071,0.015748
0.000714,0.024185
0.019874,0.036036
0.136797,0.064199
0.008245,0.06902
0.044151,0.06801
0.108768,0.0585
0.024556,1e-06
0.089546,1e-06
1e-06,0.009226
0.028998,1e-06
1e-06,0.031198
0.028602,0.01763
0.002138,0.018645
1e-06,1e-06
0.012285,0.062961
0.040045,0.000944
0.115323,0.064499
0.111147,0.052975
1e-06,0.03168
0.031789,0.066146
0.018638,0.123459
0.11123,0.066108
0.030824,0.012769
1e-06,0.014161
0.071875,0.070205
0.024376,0.091066
0.00049,0.052283
0.03721,1e-06
0.126212,1e-06
1e-06,0.051853
1e-06,1e-06
0.023945,1e-06
0.036707,0.028182
0.051292,1e-06
0.062691,0.141285
0.04729,0.150484
0.040669,0.039702
0.025096,0.100678
1e-06,0.056808
0.02333,0.050306
1e-06,1e-06
0.053784,1e-06
0.082201,0.029295
0.079797,0.021122
1e-06,0.057684
0.072447,0.117318
1e-06,0.12019
0.008053,0.077602
0.043785,0.035658
1e-06,0.010227
1e-06,0.146925
1e-06,0.01382
0.080099,1e-06
0.052514,0.021019
0.034725,0.038368
0.024552,0.052213
0.036168,0.039728
1e-06,0.117621
1e-06,0.101255
0.016244,0.015834
0.099307,1e-06
0.051703,0.084297
0.00316,0.036971
1e-06,1e-06
0.102913,0.032016
1e-06,1e-06
0.044094,0.029326
0.027488,1e-06
0.015293,0.043832
0.127163,0.040147
0.057481,0.06535
0.018065,0.01262
0.026218,0.015973
0.019231,0.059149
0.011062,0.062365
0.052106,0.059236
0.048666,0.016185
0.034235,0.009249
0.116879,0.123569
0.045216,0.030517
0.071433,0.007316
0.005014,0.0143
1e-06,1e-06
0.071151,1e-06
0.04957,0.06539
0.059113,0.064585
0.119716,0.084931
0.079459,0.050145
0.029165,0.018224
0.074335,0.021942
0.136894,0.042797
0.003911,0.033435
0.039524,0.12265
1e-06,0.029334
0.051239,0.02974
0.092377,0.026882
1e-06,0.03831
1e-06,0.046218
1e-06,0.053665
1e-06,0.032996
0.050318,0.025208
0.020824,1e-06
0.011112,1e-06
0.041858,1e-06
1e-06,0.075736
0.014595,0.064061
1e-06,0.030777
0.001787,0.065291
0.075145,0.029722
0.075418,1e-06
0.008848,0.042151
0.067397,0.072537
0.026359,0.02645
0.068442,0.021484
0.019318,0.098296
0.053026,1e-06
0.079283,0.000906
0.011641,0.113884
0.032184,0.052361
0.056612,0.022704
0.042894,0.02787
0.003385,1e-06
0.044296,0.081197
1e-06,1e-06
0.015759,0.019009
0.030555,0.024447
1e-06,0.054265
0.032086,0.057991
0.048153,0.038238
0.00378,0.037249
0.042275,0.048135
0.070774,1e-06
0.004706,0.011769
0.012157,0.038874
0.098341,0.018629
0.00605,0.026467
0.007297,0.130824
0.115248,1e-06
0.002005,1e-06
1e-06,1e-06
0.040674,0.009645
0.037736,1e-06
1e-06,1e-06
0.046529,0.014176
0.041225,1e-06
0.061487,0.02899
0.076508,0.112177
0.044439,1e-06
0.065594,0.016235
1e-06,1e-06
0.053976,0.031072
1e-06,0.088861
0.061304,0.064778
0.04937,0.02699
1e-06,0.041523
0.048725,1e-06
0.0429,0.011736
0.039096,1e-06
1e-06,0.146473
0.007591,0.040114
0.087672,0.071349
0.025745,0.072328
0.0544,0.010586
0.073119,0.064566
0.016939,0.024767
0.063737,0.03038
0.032019,0.034139
0.050762,0.049138
0.059774,0.040455
0.009062,0.022459
1e-06,0.03234
1e-06,0.078141
1e-06,0.121028
0.090377,0.050483
0.021781,0.028394
0.053286,1e-06
1e-06,1e-06
0.033406,0.005183
0.03007,0.043639
0.097256,0.019089
1e-06,0.060963
0.063017,1e-06
