File_name,Source,Variance(value),SE
X.ENSG00000142784.15.hsq,V(G)/Vp,0.049934,0.054441
X.ENSG00000142864.14.hsq,V(G)/Vp,0.042279,0.063353
X.ENSG00000142875.19.hsq,V(G)/Vp,0.175150,0.074100
X.ENSG00000142937.11.hsq,V(G)/Vp,0.088011,0.060661
X.ENSG00000143033.17.hsq,V(G)/Vp,0.060411,0.055493
X.ENSG00000143093.14.hsq,V(G)/Vp,0.115917,0.065613
X.ENSG00000143106.12.hsq,V(G)/Vp,0.153590,0.068507
X.ENSG00000143157.11.hsq,V(G)/Vp,0.069217,0.055625
X.ENSG00000143179.14.hsq,V(G)/Vp,0.022967,0.054346
X.ENSG00000143185.3.hsq,V(G)/Vp,0.069735,0.059996
X.ENSG00000143222.11.hsq,V(G)/Vp,0.066500,0.063939
X.ENSG00000143256.4.hsq,V(G)/Vp,0.060764,0.059447
X.ENSG00000143258.15.hsq,V(G)/Vp,0.097064,0.063836
X.ENSG00000143294.14.hsq,V(G)/Vp,0.039795,0.047572
X.ENSG00000143303.11.hsq,V(G)/Vp,0.046671,0.060404
X.ENSG00000143314.12.hsq,V(G)/Vp,0.131630,0.072860
X.ENSG00000143315.6.hsq,V(G)/Vp,0.167753,0.075420
X.ENSG00000143319.16.hsq,V(G)/Vp,0.023325,0.045233
X.ENSG00000143368.9.hsq,V(G)/Vp,0.058583,0.049404
X.ENSG00000143374.16.hsq,V(G)/Vp,0.141875,0.074262
X.ENSG00000143390.17.hsq,V(G)/Vp,0.055280,0.056252
X.ENSG00000143393.16.hsq,V(G)/Vp,0.068436,0.054586
X.ENSG00000143401.14.hsq,V(G)/Vp,0.033193,0.054997
X.ENSG00000143420.18.hsq,V(G)/Vp,0.048919,0.051276
X.ENSG00000143436.10.hsq,V(G)/Vp,0.090292,0.061550
X.ENSG00000143458.11.hsq,V(G)/Vp,0.224638,0.081829
X.ENSG00000143486.15.hsq,V(G)/Vp,0.047348,0.054113
X.ENSG00000143493.12.hsq,V(G)/Vp,0.070378,0.051603
X.ENSG00000143499.13.hsq,V(G)/Vp,0.097095,0.057376
X.ENSG00000143507.17.hsq,V(G)/Vp,0.051064,0.055809
X.ENSG00000143515.16.hsq,V(G)/Vp,0.241983,0.087966
X.ENSG00000143549.19.hsq,V(G)/Vp,0.000001,0.061968
X.ENSG00000143554.13.hsq,V(G)/Vp,0.081060,0.053033
X.ENSG00000143569.18.hsq,V(G)/Vp,0.215019,0.087822
X.ENSG00000143575.14.hsq,V(G)/Vp,0.033836,0.056803
X.ENSG00000143578.15.hsq,V(G)/Vp,0.134430,0.071516
X.ENSG00000143614.9.hsq,V(G)/Vp,0.092289,0.060787
X.ENSG00000143621.16.hsq,V(G)/Vp,0.029807,0.047076
X.ENSG00000143643.12.hsq,V(G)/Vp,0.103871,0.067664
X.ENSG00000143740.14.hsq,V(G)/Vp,0.113237,0.059933
X.ENSG00000143748.17.hsq,V(G)/Vp,0.123220,0.061453
X.ENSG00000143751.9.hsq,V(G)/Vp,0.000001,0.048512
X.ENSG00000143761.15.hsq,V(G)/Vp,0.000001,0.040433
X.ENSG00000143772.9.hsq,V(G)/Vp,0.025250,0.044899
X.ENSG00000143793.12.hsq,V(G)/Vp,0.098275,0.060237
X.ENSG00000143799.12.hsq,V(G)/Vp,0.086648,0.058354
X.ENSG00000143801.16.hsq,V(G)/Vp,0.086480,0.054824
X.ENSG00000143811.18.hsq,V(G)/Vp,0.001198,0.039555
X.ENSG00000143842.14.hsq,V(G)/Vp,0.097249,0.075853
X.ENSG00000143851.15.hsq,V(G)/Vp,0.093335,0.072797
X.ENSG00000143870.12.hsq,V(G)/Vp,0.105275,0.067109
X.ENSG00000143889.15.hsq,V(G)/Vp,0.060501,0.057289
X.ENSG00000143891.16.hsq,V(G)/Vp,0.117144,0.066770
X.ENSG00000143924.18.hsq,V(G)/Vp,0.016163,0.047278
X.ENSG00000143947.13.hsq,V(G)/Vp,0.000001,0.041090
X.ENSG00000143977.13.hsq,V(G)/Vp,0.022591,0.042244
X.ENSG00000144021.2.hsq,V(G)/Vp,0.176814,0.076507
X.ENSG00000144026.11.hsq,V(G)/Vp,0.250026,0.084897
X.ENSG00000144028.14.hsq,V(G)/Vp,0.124630,0.076138
X.ENSG00000144029.11.hsq,V(G)/Vp,0.148374,0.075050
X.ENSG00000144043.11.hsq,V(G)/Vp,0.066066,0.054695
X.ENSG00000144134.18.hsq,V(G)/Vp,0.100112,0.063588
X.ENSG00000144136.10.hsq,V(G)/Vp,0.018705,0.055524
X.ENSG00000144182.16.hsq,V(G)/Vp,0.154182,0.069934
X.ENSG00000144199.11.hsq,V(G)/Vp,0.050471,0.065783
X.ENSG00000144231.10.hsq,V(G)/Vp,0.148511,0.064537
X.ENSG00000144468.16.hsq,V(G)/Vp,0.057265,0.066700
X.ENSG00000144504.15.hsq,V(G)/Vp,0.120231,0.068548
X.ENSG00000144524.17.hsq,V(G)/Vp,0.074979,0.060219
X.ENSG00000144535.19.hsq,V(G)/Vp,0.000001,0.061233
X.ENSG00000144554.10.hsq,V(G)/Vp,0.053984,0.067415
X.ENSG00000144559.10.hsq,V(G)/Vp,0.138112,0.072826
X.ENSG00000144560.14.hsq,V(G)/Vp,0.040900,0.060996
X.ENSG00000144580.13.hsq,V(G)/Vp,0.136363,0.065857
X.ENSG00000144589.21.hsq,V(G)/Vp,0.088287,0.057634
X.ENSG00000144591.18.hsq,V(G)/Vp,0.100132,0.059556
X.ENSG00000144597.13.hsq,V(G)/Vp,0.090158,0.062367
X.ENSG00000144659.10.hsq,V(G)/Vp,0.000001,0.046108
X.ENSG00000145390.11.hsq,V(G)/Vp,0.120130,0.061143
X.ENSG00000144674.16.hsq,V(G)/Vp,0.006953,0.054275
X.ENSG00000144713.12.hsq,V(G)/Vp,0.009297,0.042103
X.ENSG00000144736.13.hsq,V(G)/Vp,0.202624,0.076446
X.ENSG00000144741.17.hsq,V(G)/Vp,0.108419,0.070243
X.ENSG00000144749.13.hsq,V(G)/Vp,0.045766,0.059539
X.ENSG00000144791.9.hsq,V(G)/Vp,0.061168,0.052880
X.ENSG00000144827.8.hsq,V(G)/Vp,0.096025,0.059277
X.ENSG00000144840.8.hsq,V(G)/Vp,0.112905,0.061450
X.ENSG00000144843.11.hsq,V(G)/Vp,0.078016,0.051150
X.ENSG00000144867.11.hsq,V(G)/Vp,0.150042,0.064419
X.ENSG00000144895.11.hsq,V(G)/Vp,0.086942,0.066613
X.ENSG00000145012.13.hsq,V(G)/Vp,0.038375,0.057596
X.ENSG00000145016.15.hsq,V(G)/Vp,0.052331,0.063478
X.ENSG00000145020.15.hsq,V(G)/Vp,0.084536,0.065520
X.ENSG00000145029.13.hsq,V(G)/Vp,0.091674,0.067501
X.ENSG00000145041.15.hsq,V(G)/Vp,0.000001,0.043289
X.ENSG00000145191.12.hsq,V(G)/Vp,0.049320,0.058206
X.ENSG00000145214.13.hsq,V(G)/Vp,0.349307,0.088398
X.ENSG00000145216.15.hsq,V(G)/Vp,0.031260,0.047543
X.ENSG00000145220.13.hsq,V(G)/Vp,0.102208,0.060978
X.ENSG00000145241.10.hsq,V(G)/Vp,0.137987,0.066145
X.ENSG00000145246.13.hsq,V(G)/Vp,0.091106,0.060576
X.ENSG00000145247.11.hsq,V(G)/Vp,0.115992,0.088737
X.ENSG00000145293.15.hsq,V(G)/Vp,0.117440,0.072344
X.ENSG00000145348.16.hsq,V(G)/Vp,0.043456,0.056840
X.ENSG00000145349.16.hsq,V(G)/Vp,0.046006,0.056689
X.ENSG00000145414.8.hsq,V(G)/Vp,0.084846,0.057947
X.ENSG00000145425.9.hsq,V(G)/Vp,0.039452,0.052757
X.ENSG00000145476.15.hsq,V(G)/Vp,0.374325,0.092012
X.ENSG00000145494.11.hsq,V(G)/Vp,0.041570,0.047306
X.ENSG00000145495.15.hsq,V(G)/Vp,0.004673,0.058164
X.ENSG00000145592.13.hsq,V(G)/Vp,0.065673,0.053534
X.ENSG00000145604.15.hsq,V(G)/Vp,0.062447,0.054703
X.ENSG00000145649.7.hsq,V(G)/Vp,0.066660,0.066097
X.ENSG00000145675.14.hsq,V(G)/Vp,0.109586,0.065814
X.ENSG00000145734.18.hsq,V(G)/Vp,0.061508,0.057493
X.ENSG00000145741.15.hsq,V(G)/Vp,0.000001,0.042988
X.ENSG00000145743.15.hsq,V(G)/Vp,0.100754,0.062117
X.ENSG00000145780.7.hsq,V(G)/Vp,0.071978,0.051329
X.ENSG00000145781.8.hsq,V(G)/Vp,0.109192,0.068085
X.ENSG00000145833.15.hsq,V(G)/Vp,0.073212,0.058869
X.ENSG00000145882.10.hsq,V(G)/Vp,0.151762,0.069830
X.ENSG00000145907.14.hsq,V(G)/Vp,0.064419,0.047796
X.ENSG00000145912.8.hsq,V(G)/Vp,0.085511,0.056220
X.ENSG00000145916.18.hsq,V(G)/Vp,0.060498,0.049740
X.ENSG00000145919.10.hsq,V(G)/Vp,0.052319,0.065078
X.ENSG00000145982.11.hsq,V(G)/Vp,0.069175,0.064434
X.ENSG00000145996.11.hsq,V(G)/Vp,0.099029,0.071376
X.ENSG00000146063.19.hsq,V(G)/Vp,0.041709,0.047282
X.ENSG00000146066.2.hsq,V(G)/Vp,0.054130,0.049636
X.ENSG00000146067.15.hsq,V(G)/Vp,0.000001,0.057920
X.ENSG00000146109.4.hsq,V(G)/Vp,0.075420,0.047634
X.ENSG00000146112.11.hsq,V(G)/Vp,0.000001,0.023129
X.ENSG00000146143.17.hsq,V(G)/Vp,0.105989,0.063634
X.ENSG00000146223.14.hsq,V(G)/Vp,0.169131,0.071400
X.ENSG00000146278.10.hsq,V(G)/Vp,0.057718,0.055443
X.ENSG00000146281.5.hsq,V(G)/Vp,0.033850,0.049496
X.ENSG00000146386.7.hsq,V(G)/Vp,0.104725,0.061590
X.ENSG00000146433.8.hsq,V(G)/Vp,0.184287,0.079649
X.ENSG00000146463.11.hsq,V(G)/Vp,0.102828,0.061468
X.ENSG00000146576.12.hsq,V(G)/Vp,0.015872,0.036721
X.ENSG00000146587.17.hsq,V(G)/Vp,0.000559,0.051540
X.ENSG00000146701.11.hsq,V(G)/Vp,0.000120,0.041931
X.ENSG00000146731.10.hsq,V(G)/Vp,0.043208,0.048045
X.ENSG00000146757.13.hsq,V(G)/Vp,0.129189,0.063443
X.ENSG00000146776.14.hsq,V(G)/Vp,0.077710,0.073004
X.ENSG00000146830.9.hsq,V(G)/Vp,0.050060,0.057798
X.ENSG00000146833.15.hsq,V(G)/Vp,0.109817,0.061378
X.ENSG00000146834.13.hsq,V(G)/Vp,0.036783,0.049171
X.ENSG00000146842.16.hsq,V(G)/Vp,0.110471,0.070061
X.ENSG00000146909.7.hsq,V(G)/Vp,0.086607,0.069356
X.ENSG00000146963.17.hsq,V(G)/Vp,0.052745,0.067708
X.ENSG00000147316.12.hsq,V(G)/Vp,0.163033,0.071932
X.ENSG00000147364.16.hsq,V(G)/Vp,0.151248,0.068211
X.ENSG00000147419.17.hsq,V(G)/Vp,0.090296,0.056672
X.ENSG00000147421.17.hsq,V(G)/Vp,0.041026,0.061245
X.ENSG00000147439.12.hsq,V(G)/Vp,0.000001,0.038387
X.ENSG00000147443.12.hsq,V(G)/Vp,0.027964,0.058082
X.ENSG00000147457.13.hsq,V(G)/Vp,0.130110,0.064889
X.ENSG00000147535.16.hsq,V(G)/Vp,0.076900,0.067072
X.ENSG00000147548.16.hsq,V(G)/Vp,0.061794,0.066871
X.ENSG00000147576.15.hsq,V(G)/Vp,0.152609,0.073959
X.ENSG00000147586.9.hsq,V(G)/Vp,0.038422,0.042004
X.ENSG00000147592.8.hsq,V(G)/Vp,0.052555,0.050315
X.ENSG00000147601.13.hsq,V(G)/Vp,0.000001,0.054143
X.ENSG00000147604.13.hsq,V(G)/Vp,0.000001,0.049048
X.ENSG00000147649.9.hsq,V(G)/Vp,0.000001,0.053907
X.ENSG00000147654.14.hsq,V(G)/Vp,0.123094,0.067084
X.ENSG00000147669.10.hsq,V(G)/Vp,0.053067,0.058532
X.ENSG00000147677.10.hsq,V(G)/Vp,0.074896,0.065912
X.ENSG00000147684.7.hsq,V(G)/Vp,0.033515,0.048372
X.ENSG00000147853.16.hsq,V(G)/Vp,0.000001,0.054325
X.ENSG00000147854.16.hsq,V(G)/Vp,0.026806,0.059019
X.ENSG00000147874.10.hsq,V(G)/Vp,0.135168,0.072322
X.ENSG00000147894.14.hsq,V(G)/Vp,0.072957,0.061718
X.ENSG00000147905.17.hsq,V(G)/Vp,0.104411,0.065467
X.ENSG00000147955.16.hsq,V(G)/Vp,0.153323,0.072365
X.ENSG00000148019.12.hsq,V(G)/Vp,0.082128,0.062265
X.ENSG00000148158.16.hsq,V(G)/Vp,0.074052,0.062095
X.ENSG00000148187.17.hsq,V(G)/Vp,0.036149,0.054941
X.ENSG00000148229.12.hsq,V(G)/Vp,0.059286,0.064387
X.ENSG00000148248.13.hsq,V(G)/Vp,0.014825,0.041410
X.ENSG00000148291.9.hsq,V(G)/Vp,0.065912,0.056344
X.ENSG00000148296.6.hsq,V(G)/Vp,0.099168,0.059339
X.ENSG00000148297.15.hsq,V(G)/Vp,0.061672,0.048983
X.ENSG00000148300.11.hsq,V(G)/Vp,0.078238,0.056498
X.ENSG00000148303.16.hsq,V(G)/Vp,0.027462,0.054181
X.ENSG00000148308.17.hsq,V(G)/Vp,0.026962,0.043311
X.ENSG00000148331.11.hsq,V(G)/Vp,0.087951,0.059142
X.ENSG00000148334.14.hsq,V(G)/Vp,0.052696,0.050091
X.ENSG00000148335.14.hsq,V(G)/Vp,0.048938,0.063046
X.ENSG00000148337.20.hsq,V(G)/Vp,0.089310,0.066111
X.ENSG00000148339.12.hsq,V(G)/Vp,0.011530,0.045939
X.ENSG00000148343.18.hsq,V(G)/Vp,0.058208,0.051659
X.ENSG00000148356.13.hsq,V(G)/Vp,0.047593,0.048617
X.ENSG00000148362.10.hsq,V(G)/Vp,0.023120,0.061944
X.ENSG00000148384.12.hsq,V(G)/Vp,0.101086,0.075804
X.ENSG00000148396.18.hsq,V(G)/Vp,0.036231,0.068025
X.ENSG00000148399.12.hsq,V(G)/Vp,0.039451,0.068047
X.ENSG00000148444.15.hsq,V(G)/Vp,0.113331,0.059608
X.ENSG00000148516.21.hsq,V(G)/Vp,0.044693,0.050357
X.ENSG00000148606.12.hsq,V(G)/Vp,0.106966,0.061843
X.ENSG00000148672.8.hsq,V(G)/Vp,0.141118,0.069107
X.ENSG00000148688.13.hsq,V(G)/Vp,0.146455,0.066006
X.ENSG00000148690.11.hsq,V(G)/Vp,0.193292,0.075576
X.ENSG00000148719.14.hsq,V(G)/Vp,0.047725,0.042079
X.ENSG00000148737.16.hsq,V(G)/Vp,0.033468,0.060791
X.ENSG00000148824.18.hsq,V(G)/Vp,0.111539,0.072535
X.ENSG00000148832.15.hsq,V(G)/Vp,0.195375,0.081103
X.ENSG00000148835.10.hsq,V(G)/Vp,0.137584,0.062953
X.ENSG00000148840.10.hsq,V(G)/Vp,0.060281,0.064373
X.ENSG00000148841.15.hsq,V(G)/Vp,0.056597,0.054098
X.ENSG00000148843.13.hsq,V(G)/Vp,0.139940,0.070568
X.ENSG00000148943.11.hsq,V(G)/Vp,0.046362,0.057730
X.ENSG00000148985.19.hsq,V(G)/Vp,0.000001,0.048040
X.ENSG00000149016.15.hsq,V(G)/Vp,0.108660,0.064945
X.ENSG00000149091.15.hsq,V(G)/Vp,0.048866,0.048956
X.ENSG00000149100.12.hsq,V(G)/Vp,0.070799,0.050820
X.ENSG00000149136.8.hsq,V(G)/Vp,0.000001,0.045653
X.ENSG00000149182.14.hsq,V(G)/Vp,0.064085,0.048863
X.ENSG00000149196.15.hsq,V(G)/Vp,0.068648,0.055473
X.ENSG00000149262.16.hsq,V(G)/Vp,0.128691,0.066864
X.ENSG00000149273.14.hsq,V(G)/Vp,0.029553,0.053102
X.ENSG00000149292.16.hsq,V(G)/Vp,0.273063,0.082109
X.ENSG00000149294.16.hsq,V(G)/Vp,0.085722,0.062012
X.ENSG00000149308.16.hsq,V(G)/Vp,0.121890,0.064850
X.ENSG00000149311.18.hsq,V(G)/Vp,0.118791,0.063944
X.ENSG00000149428.18.hsq,V(G)/Vp,0.049945,0.063293
X.ENSG00000149474.13.hsq,V(G)/Vp,0.141364,0.065919
X.ENSG00000149476.15.hsq,V(G)/Vp,0.053822,0.051895
X.ENSG00000149480.6.hsq,V(G)/Vp,0.126177,0.068338
X.ENSG00000149483.11.hsq,V(G)/Vp,0.105883,0.065814
X.ENSG00000149499.11.hsq,V(G)/Vp,0.111969,0.063551
X.ENSG00000149527.17.hsq,V(G)/Vp,0.117874,0.087031
X.ENSG00000149541.9.hsq,V(G)/Vp,0.072294,0.053435
X.ENSG00000149547.14.hsq,V(G)/Vp,0.109869,0.064420
X.ENSG00000149557.12.hsq,V(G)/Vp,0.028765,0.052323
X.ENSG00000149582.15.hsq,V(G)/Vp,0.162058,0.080778
X.ENSG00000149600.11.hsq,V(G)/Vp,0.062224,0.058238
X.ENSG00000149658.17.hsq,V(G)/Vp,0.014074,0.053527
X.ENSG00000149716.12.hsq,V(G)/Vp,0.123084,0.065261
X.ENSG00000149743.13.hsq,V(G)/Vp,0.069489,0.063849
X.ENSG00000149761.8.hsq,V(G)/Vp,0.002151,0.031637
X.ENSG00000149781.12.hsq,V(G)/Vp,0.000001,0.050906
X.ENSG00000149792.8.hsq,V(G)/Vp,0.098410,0.060163
X.ENSG00000149806.10.hsq,V(G)/Vp,0.020150,0.053262
X.ENSG00000149823.8.hsq,V(G)/Vp,0.081280,0.054719
X.ENSG00000149923.13.hsq,V(G)/Vp,0.043051,0.054396
X.ENSG00000149929.15.hsq,V(G)/Vp,0.165219,0.081226
X.ENSG00000149930.17.hsq,V(G)/Vp,0.083822,0.059961
X.ENSG00000149932.16.hsq,V(G)/Vp,0.066580,0.057770
X.ENSG00000150045.11.hsq,V(G)/Vp,0.047370,0.055345
X.ENSG00000150093.18.hsq,V(G)/Vp,0.093375,0.059751
X.ENSG00000150347.14.hsq,V(G)/Vp,0.091846,0.063445
X.ENSG00000150401.14.hsq,V(G)/Vp,0.000001,0.044902
X.ENSG00000150433.9.hsq,V(G)/Vp,0.119926,0.062942
X.ENSG00000150593.17.hsq,V(G)/Vp,0.002676,0.044166
X.ENSG00000150637.8.hsq,V(G)/Vp,0.060748,0.062740
X.ENSG00000150687.11.hsq,V(G)/Vp,0.084462,0.063409
X.ENSG00000150712.10.hsq,V(G)/Vp,0.017829,0.049179
X.ENSG00000150768.15.hsq,V(G)/Vp,0.081512,0.057860
X.ENSG00000150990.7.hsq,V(G)/Vp,0.100844,0.066460
X.ENSG00000150995.18.hsq,V(G)/Vp,0.114891,0.072357
X.ENSG00000151006.7.hsq,V(G)/Vp,0.127320,0.079518
X.ENSG00000151135.9.hsq,V(G)/Vp,0.000001,0.047851
X.ENSG00000151176.7.hsq,V(G)/Vp,0.023632,0.056699
X.ENSG00000151208.16.hsq,V(G)/Vp,0.114582,0.070109
X.ENSG00000151247.12.hsq,V(G)/Vp,0.015466,0.043318
X.ENSG00000151287.16.hsq,V(G)/Vp,0.030646,0.053159
X.ENSG00000151304.5.hsq,V(G)/Vp,0.060085,0.058313
X.ENSG00000151332.18.hsq,V(G)/Vp,0.177866,0.069248
X.ENSG00000151348.13.hsq,V(G)/Vp,0.118591,0.068143
X.ENSG00000151353.14.hsq,V(G)/Vp,0.088585,0.056489
X.ENSG00000151445.15.hsq,V(G)/Vp,0.064844,0.053004
X.ENSG00000151500.14.hsq,V(G)/Vp,0.112067,0.062407
X.ENSG00000151502.10.hsq,V(G)/Vp,0.080464,0.053971
X.ENSG00000151690.14.hsq,V(G)/Vp,0.034108,0.051698
X.ENSG00000151692.14.hsq,V(G)/Vp,0.008740,0.052374
X.ENSG00000151748.14.hsq,V(G)/Vp,0.000001,0.059899
X.ENSG00000151779.12.hsq,V(G)/Vp,0.105209,0.069836
X.ENSG00000151806.13.hsq,V(G)/Vp,0.129158,0.061988
X.ENSG00000151876.12.hsq,V(G)/Vp,0.054307,0.046648
X.ENSG00000151923.17.hsq,V(G)/Vp,0.075592,0.058817
X.ENSG00000152061.23.hsq,V(G)/Vp,0.099333,0.059914
X.ENSG00000152117.17.hsq,V(G)/Vp,0.110042,0.066890
X.ENSG00000152127.8.hsq,V(G)/Vp,0.033269,0.039753
X.ENSG00000152133.14.hsq,V(G)/Vp,0.149911,0.068359
X.ENSG00000152147.10.hsq,V(G)/Vp,0.183519,0.069984
X.ENSG00000152219.4.hsq,V(G)/Vp,0.117577,0.060561
X.ENSG00000152223.12.hsq,V(G)/Vp,0.145215,0.069701
X.ENSG00000152234.15.hsq,V(G)/Vp,0.074145,0.051899
X.ENSG00000152256.13.hsq,V(G)/Vp,0.119080,0.061580
X.ENSG00000152382.5.hsq,V(G)/Vp,0.074552,0.060258
X.ENSG00000152404.15.hsq,V(G)/Vp,0.168359,0.068211
X.ENSG00000152409.8.hsq,V(G)/Vp,0.043508,0.054637
X.ENSG00000152464.14.hsq,V(G)/Vp,0.121217,0.060884
X.ENSG00000152465.17.hsq,V(G)/Vp,0.099782,0.066297
X.ENSG00000152492.13.hsq,V(G)/Vp,0.068350,0.053152
X.ENSG00000152495.10.hsq,V(G)/Vp,0.068001,0.054268
X.ENSG00000152518.7.hsq,V(G)/Vp,0.000001,0.049564
X.ENSG00000152558.14.hsq,V(G)/Vp,0.039407,0.051560
X.ENSG00000152620.12.hsq,V(G)/Vp,0.036202,0.053378
X.ENSG00000152642.10.hsq,V(G)/Vp,0.000812,0.045172
X.ENSG00000152795.17.hsq,V(G)/Vp,0.112373,0.073473
X.ENSG00000152818.18.hsq,V(G)/Vp,0.057187,0.056874
X.ENSG00000152942.18.hsq,V(G)/Vp,0.120195,0.063718
X.ENSG00000152944.8.hsq,V(G)/Vp,0.033865,0.052052
X.ENSG00000153015.15.hsq,V(G)/Vp,0.145781,0.067357
X.ENSG00000153046.17.hsq,V(G)/Vp,0.031499,0.052796
X.ENSG00000153066.12.hsq,V(G)/Vp,0.111789,0.071542
X.ENSG00000153107.11.hsq,V(G)/Vp,0.098268,0.067843
X.ENSG00000153113.23.hsq,V(G)/Vp,0.164886,0.064268
X.ENSG00000153187.18.hsq,V(G)/Vp,0.001040,0.052444
X.ENSG00000153201.15.hsq,V(G)/Vp,0.020115,0.051518
X.ENSG00000153234.13.hsq,V(G)/Vp,0.078023,0.057959
X.ENSG00000153283.12.hsq,V(G)/Vp,0.049502,0.054671
X.ENSG00000153391.15.hsq,V(G)/Vp,0.096837,0.059380
X.ENSG00000153406.13.hsq,V(G)/Vp,0.286913,0.083152
X.ENSG00000153487.12.hsq,V(G)/Vp,0.110079,0.063760
X.ENSG00000153551.13.hsq,V(G)/Vp,0.061331,0.061587
X.ENSG00000153560.11.hsq,V(G)/Vp,0.055420,0.053160
X.ENSG00000153563.15.hsq,V(G)/Vp,0.019111,0.050207
X.ENSG00000153790.11.hsq,V(G)/Vp,0.060225,0.054937
X.ENSG00000153815.16.hsq,V(G)/Vp,0.018768,0.050861
X.ENSG00000153879.8.hsq,V(G)/Vp,0.054861,0.057720
X.ENSG00000153898.12.hsq,V(G)/Vp,0.163860,0.073953
X.ENSG00000153914.15.hsq,V(G)/Vp,0.065736,0.063264
X.ENSG00000153922.10.hsq,V(G)/Vp,0.062002,0.048084
X.ENSG00000153933.9.hsq,V(G)/Vp,0.122449,0.074815
X.ENSG00000153944.10.hsq,V(G)/Vp,0.033721,0.069649
X.ENSG00000153975.9.hsq,V(G)/Vp,0.053246,0.054412
X.ENSG00000153989.7.hsq,V(G)/Vp,0.006849,0.047361
X.ENSG00000154001.13.hsq,V(G)/Vp,0.117219,0.068747
X.ENSG00000154059.9.hsq,V(G)/Vp,0.087327,0.063988
X.ENSG00000154079.5.hsq,V(G)/Vp,0.061422,0.054622
X.ENSG00000154124.4.hsq,V(G)/Vp,0.080222,0.060140
X.ENSG00000154134.14.hsq,V(G)/Vp,0.083101,0.060085
X.ENSG00000154144.12.hsq,V(G)/Vp,0.009353,0.046100
X.ENSG00000154174.7.hsq,V(G)/Vp,0.052515,0.053207
X.ENSG00000154217.14.hsq,V(G)/Vp,0.083137,0.074993
X.ENSG00000154222.14.hsq,V(G)/Vp,0.052160,0.054297
X.ENSG00000154229.11.hsq,V(G)/Vp,0.098125,0.073648
X.ENSG00000154265.15.hsq,V(G)/Vp,0.169771,0.074538
X.ENSG00000154310.16.hsq,V(G)/Vp,0.096356,0.068068
X.ENSG00000154359.12.hsq,V(G)/Vp,0.000001,0.057808
X.ENSG00000154370.15.hsq,V(G)/Vp,0.097970,0.057881
X.ENSG00000154429.10.hsq,V(G)/Vp,0.024705,0.052964
X.ENSG00000154473.17.hsq,V(G)/Vp,0.063978,0.061152
X.ENSG00000154511.11.hsq,V(G)/Vp,0.171543,0.072712
X.ENSG00000154518.9.hsq,V(G)/Vp,0.055527,0.046063
X.ENSG00000154640.14.hsq,V(G)/Vp,0.020419,0.038736
X.ENSG00000154710.16.hsq,V(G)/Vp,0.067285,0.049097
X.ENSG00000154719.13.hsq,V(G)/Vp,0.090499,0.058866
X.ENSG00000154760.13.hsq,V(G)/Vp,0.028864,0.053817
X.ENSG00000154781.15.hsq,V(G)/Vp,0.097992,0.058477
X.ENSG00000154814.13.hsq,V(G)/Vp,0.123161,0.063340
X.ENSG00000154832.14.hsq,V(G)/Vp,0.037042,0.054124
X.ENSG00000154930.14.hsq,V(G)/Vp,0.127791,0.060584
X.ENSG00000154945.6.hsq,V(G)/Vp,0.092769,0.065380
X.ENSG00000155096.13.hsq,V(G)/Vp,0.013797,0.045661
X.ENSG00000155100.10.hsq,V(G)/Vp,0.000001,0.039605
X.ENSG00000155115.6.hsq,V(G)/Vp,0.085099,0.056258
X.ENSG00000155158.20.hsq,V(G)/Vp,0.000001,0.058151
X.ENSG00000155189.11.hsq,V(G)/Vp,0.116255,0.066580
X.ENSG00000155229.20.hsq,V(G)/Vp,0.062498,0.067710
X.ENSG00000155252.13.hsq,V(G)/Vp,0.029422,0.057242
X.ENSG00000155256.17.hsq,V(G)/Vp,0.034528,0.046918
X.ENSG00000155265.10.hsq,V(G)/Vp,0.283498,0.084226
X.ENSG00000155304.5.hsq,V(G)/Vp,0.000001,0.053381
X.ENSG00000155363.18.hsq,V(G)/Vp,0.066992,0.061272
X.ENSG00000155438.11.hsq,V(G)/Vp,0.084391,0.054596
X.ENSG00000155463.12.hsq,V(G)/Vp,0.053223,0.052768
X.ENSG00000155506.16.hsq,V(G)/Vp,0.039960,0.058055
X.ENSG00000155545.19.hsq,V(G)/Vp,0.072048,0.062601
X.ENSG00000155561.14.hsq,V(G)/Vp,0.110884,0.066447
X.ENSG00000155636.14.hsq,V(G)/Vp,0.172926,0.064231
X.ENSG00000155660.10.hsq,V(G)/Vp,0.068248,0.059705
X.ENSG00000155666.11.hsq,V(G)/Vp,0.143665,0.070621
X.ENSG00000155906.16.hsq,V(G)/Vp,0.078888,0.066267
X.ENSG00000155975.9.hsq,V(G)/Vp,0.000001,0.049526
X.ENSG00000156017.12.hsq,V(G)/Vp,0.109945,0.068794
X.ENSG00000156136.9.hsq,V(G)/Vp,0.039658,0.049444
X.ENSG00000156171.14.hsq,V(G)/Vp,0.153464,0.065172
X.ENSG00000156232.7.hsq,V(G)/Vp,0.077653,0.065748
X.ENSG00000156261.12.hsq,V(G)/Vp,0.112680,0.059448
X.ENSG00000156299.13.hsq,V(G)/Vp,0.099752,0.063245
X.ENSG00000156304.14.hsq,V(G)/Vp,0.039166,0.055368
X.ENSG00000156374.14.hsq,V(G)/Vp,0.136772,0.066738
X.ENSG00000156384.14.hsq,V(G)/Vp,0.106431,0.057474
