module,variable,value
34,After,35.45321511
34,After,114.6032679
72,After,160.8436577
34,After,27.87516872
34,After,170.8796085
72,After,179.8554636
34,After,106.3140335
34,After,172.5384735
72,After,247.671296
34,After,146.2956378
34,After,175.2155277
34,After,73.03081336
72,After,144.9517995
34,After,157.2436694
72,After,212.4240679
34,After,56.04349704
34,After,168.9895249
34,After,21.44367689
34,After,98.38916493
34,After,41.26288658
72,After,86.6049672
72,After,272.3980976
72,After,151.4766321
34,After,60.85785221
34,After,65.78205457
72,After,158.0169275
34,After,32.90386992
72,After,138.2067585
34,After,159.9565633
34,After,70.73423894
34,After,121.7157587
34,After,90.14397201
34,After,74.31999976
72,After,304.5166622
34,After,200.6384893
34,After,35.50300144
34,After,52.78051262
72,After,144.3425136
34,After,59.86532871
34,After,117.5750665
34,After,80.39578316
34,After,41.78668259
34,After,46.60340451
34,After,46.5418817
72,After,260.5128212
34,After,75.10782303
72,After,54.70293771
34,After,26.75743961
34,After,42.00173482
34,After,54.27043035
72,After,86.58170109
34,After,62.1363559
34,After,152.8644718
34,After,162.9540034
34,After,134.8495697
72,After,239.2639071
34,After,154.7926928
34,After,198.9946066
72,After,73.43858193
34,After,112.3603138
72,After,122.4134653
72,After,167.8306236
72,After,232.4038096
34,After,53.56897678
34,After,98.7303791
72,After,103.3393533
72,After,245.3830662
34,After,39.89745505
34,After,90.97174165
34,After,77.88216645
72,After,149.6793273
34,After,45.10347917
34,After,47.37126281
34,After,30.29748021
34,After,160.8204973
34,After,107.162856
34,After,42.74161627
34,After,94.42541402
72,After,119.2434464
34,After,55.53841802
72,After,105.6703914
34,After,28.31671793
34,After,49.13565336
34,After,82.1435389
34,After,111.5776484
72,After,87.11928224
72,After,269.2255694
34,After,38.79728909
34,After,192.8560614
72,After,144.1203892
34,After,80.97540146
72,After,202.9999093
72,After,322.9900819
34,After,27.36360515
34,After,84.99913995
34,After,51.00208684
34,After,147.146643
34,After,68.55659881
34,After,96.7588411
72,After,164.3591409
72,After,91.29002362
34,After,71.62613367
34,After,97.36521435
72,After,319.3708908
72,After,148.933852
34,After,8.072621425
72,After,67.8321148
34,After,31.98900742
34,After,263.3998372
34,After,57.3837182
34,After,81.21291528
34,After,94.56578672
72,After,150.1889536
34,After,117.7072384
34,After,209.0101028
34,After,23.45084668
34,After,59.17287208
72,After,271.8150623
34,After,47.4948646
72,After,307.1608309
72,After,320.7012644
34,After,122.0314193
59,After,68.21512624
59,After,69.27605434
59,After,66.18111646
59,After,67.31881346
59,After,68.97013623
59,After,68.85074588
59,After,69.72083117
59,After,62.85426141
59,After,70.11917358
59,After,70.47859992
59,After,70.23048666
59,After,70.49842894
59,After,70.19833101
59,After,70.23803174
59,After,67.24909853
59,After,68.12793578
59,After,70.27064394
59,After,70.34434962
59,After,69.95911276
59,After,69.0610621
59,After,70.31031491
59,After,69.62906134
59,After,64.49513519
59,After,70.28658448
59,After,57.1861784
59,After,69.09727821
59,After,65.37710822
59,After,67.97209085
34,After,37.2649837
34,After,12.94836343
34,After,42.29342138
34,After,20.8714581
34,After,9.052454305
34,After,13.4923947
34,After,16.7253946
34,After,23.76522129
34,After,44.80262051
34,After,11.8264296
34,After,12.65307624
34,After,8.18715269
34,After,10.63590953
34,After,15.51371166
34,After,48.07042082
34,After,18.02326135
34,After,18.91900919
34,After,18.40627101
34,After,24.41954394
34,After,26.28850443
34,After,21.94794847
34,After,10.67876631
34,After,16.11394346
34,After,17.29868734
34,After,12.29645343
34,After,19.12972914
34,After,11.98054483
34,After,19.80072175
59,After,70.16285651
59,After,67.89054993
59,After,70.03189217
59,After,70.11082507
59,After,54.68817868
59,After,66.33913859
59,After,69.46673857
59,After,66.24891085
59,After,70.18657063
59,After,70.27529802
59,After,69.63013636
59,After,70.02868241
59,After,70.5514413
59,After,70.36214536
59,After,69.96202872
59,After,70.29725441
59,After,70.54291167
59,After,68.51429217
59,After,69.45643846
59,After,68.70254138
59,After,69.50648779
59,After,65.21792636
72,After,72.82875494
72,After,163.5523086
34,After,150.1891566
72,After,155.7004569
72,After,212.5188864
72,After,139.2519931
72,After,153.3235332
72,After,50.88651799
72,After,101.1813131
34,After,40.69043174
72,After,256.5402695
72,After,228.6702948
34,After,117.473407
34,After,124.9543888
72,After,321.1742601
72,After,179.297956
72,After,71.14516721
34,After,125.7729309
72,After,306.5525274
34,After,40.03909298
34,After,134.5560044
34,After,39.68369709
72,After,175.6377761
34,After,16.32495077
72,After,140.1375474
34,After,71.09131724
34,After,42.94003772
34,After,82.83180686
34,After,194.898914
34,After,99.79439504
34,After,83.98723465
72,After,314.6660093
34,After,93.20386844
72,After,117.8963212
72,After,90.9245278
34,After,63.50271862
34,After,38.65884548
34,After,149.3138869
34,After,77.93392923
72,After,171.8218429
72,After,36.13602806
34,After,11.43847461
72,After,224.5524733
34,After,95.42462948
34,After,169.4611383
72,After,183.9272812
72,After,181.2974829
72,After,127.5337147
34,After,50.98108339
72,After,167.1723192
72,After,242.910687
72,After,156.971399
72,After,125.6532244
34,After,87.19570791
34,After,16.9649794
34,After,149.6799783
72,After,74.65563563
34,After,78.82967276
34,After,25.30381787
34,After,60.36491229
34,After,182.5874619
72,After,32.22058151
72,After,157.5855767
34,After,20.95762935
34,After,121.731411
34,After,111.774147
34,After,26.1447955
34,After,10.6774027
34,After,48.38643524
72,After,268.7375926
34,After,114.1588234
34,After,90.42609736
72,After,35.55844953
34,After,22.04563173
72,After,105.4767723
72,After,172.3691979
34,After,91.93576708
34,After,115.2089822
72,After,242.6098554
72,After,62.26043386
34,After,38.17476648
34,After,28.87055111
34,After,116.5697231
34,After,143.3197262
34,After,29.29818525
34,After,114.9318362
72,After,152.9149688
34,After,140.798674
34,After,204.5666621
72,After,230.2578934
72,After,139.6421442
72,After,194.8551504
34,After,209.1198476
72,After,98.17955038
72,After,240.7162641
34,After,60.07249715
34,After,69.59172688
34,After,33.17971901
34,After,135.4033711
72,After,205.4284203
72,After,92.63932304
34,After,71.50260791
72,After,140.2062326
34,After,44.17064203
34,After,72.6685602
72,After,82.04100971
34,After,5.775744402
72,After,152.4417685
72,After,133.8500141
34,After,20.75024076
72,After,285.2991913
72,After,143.2906453
72,After,239.7403673
34,After,14.25090438
34,After,67.11203224
72,After,134.8211143
72,After,186.5567357
34,After,33.21252467
34,After,49.81959452
72,After,181.091589
34,After,65.11690685
34,After,88.06249822
72,After,135.8273042
34,After,29.44827421
72,After,87.1635369
72,After,60.50643741
34,After,31.15485655
34,After,31.63850394
34,After,141.0090134
34,After,25.40701506
59,After,67.65991288
34,After,145.5252187
34,After,233.771263
72,After,51.29979507
34,After,92.13934762
72,After,172.8739675
34,After,179.1968636
34,After,46.80030422
72,After,136.6105716
72,After,34.16372736
72,After,81.78400688
72,After,132.7216375
59,After,70.12442541
34,After,33.59336131
72,After,66.82333145
72,After,114.5305505
59,After,67.90786398
72,After,171.84341
34,After,3.090188207
34,After,63.78984465
34,After,30.74581914
34,After,12.74254094
72,After,223.7409386
72,After,66.22703572
72,After,120.6086967
34,After,20.72424068
34,After,82.51131446
34,After,58.29437995
72,After,387.8146054
34,After,116.141076
34,After,95.93408869
72,After,37.81069504
72,After,64.83253457
72,After,223.6663603
72,After,209.6515523
34,After,31.2141948
34,After,67.57172201
72,After,275.8781618
72,After,80.84154838
72,After,122.4512838
34,After,36.15158446
34,After,83.09858187
34,After,27.74075304
34,After,43.67784404
34,After,29.1938313
34,After,155.41687
34,After,19.86523946
72,After,245.1430236
34,After,155.7612108
34,After,65.91211652
34,After,58.62486939
72,After,101.5900425
34,After,26.71191888
72,After,101.2042215
72,After,130.0078126
34,After,84.92120568
72,After,233.1391338
34,After,4.59466387
72,After,251.7785684
34,After,47.6311723
34,After,113.583033
72,After,104.5185292
34,After,59.69632725
72,After,109.3953432
72,After,147.6243438
34,After,14.6756871
72,After,147.10667
34,After,22.0527169
72,After,174.8946162
34,After,153.2405137
72,After,134.2788506
34,After,23.70233774
72,After,93.20173598
72,After,172.8018509
72,After,152.3068774
72,After,70.48615282
34,After,1.959470877
72,After,71.77125622
34,After,34.93012173
72,After,86.19802074
72,After,81.84212201
72,After,171.4895857
72,After,56.43622761
34,After,5.120392898
72,After,93.02456957
34,After,10.68500148
72,After,101.7217042
34,After,80.6671764
34,After,41.34819647
72,After,42.4534128
72,After,92.24701306
72,After,66.11330008
72,After,212.2593866
72,After,69.25590489
72,After,33.98004004
34,After,12.17270364
34,After,39.38347178
34,After,77.98416301
34,After,133.4127482
34,After,102.764284
72,After,79.31382478
72,After,154.072447
34,After,147.2992296
34,After,94.74109617
72,After,114.3203364
72,After,140.2525875
34,After,11.97862545
72,After,23.90465276
34,After,129.8972389
75,After,20.15272645
34,After,31.66882626
34,After,57.84431045
72,After,93.93748112
34,After,20.5296295
34,After,78.55351001
72,After,138.0166994
34,After,25.54404847
72,After,179.5879211
34,After,7.547717637
72,After,193.2782001
72,After,120.903472
72,After,235.2613672
34,After,51.41818299
72,After,176.5341214
34,After,59.20479198
72,After,170.3895561
72,After,320.3000692
72,After,122.1791829
34,After,40.73383882
72,After,198.8362577
72,After,110.3372381
72,After,66.64162169
34,After,82.58658559
72,After,250.5185807
34,After,9.850117345
72,After,34.31557385
66,After,61.64206267
72,After,208.57916
34,After,86.2748161
72,After,101.7476227
34,After,41.04983093
34,After,45.85088567
72,After,134.3202742
72,After,99.8004253
72,After,163.490544
34,After,11.17560835
72,After,298.7891632
34,After,52.16964004
34,After,54.87433278
74,After,25.43935628
72,After,169.4261993
72,After,161.4494689
34,After,48.48870858
34,After,53.11272695
34,After,64.57436253
72,After,71.49258437
34,After,91.51420007
34,After,46.57168614
59,After,69.45505651
34,After,128.0534519
59,After,65.80192673
72,After,152.5978993
72,After,142.3160248
59,After,67.566128
34,After,101.6324505
34,After,105.7257236
34,After,68.70271342
59,After,66.68092353
34,After,11.67480034
72,After,136.7142699
72,After,373.3510827
34,After,48.06956533
72,After,161.530655
34,After,89.72184605
34,After,111.023197
72,After,87.70581297
59,After,70.30355171
34,After,48.94627183
34,After,77.9970546
34,After,115.9383336
34,After,84.97364524
59,After,68.33487999
59,After,68.24805142
34,After,73.40942954
72,After,248.1011584
34,After,20.36104969
72,After,8.10956368
72,After,196.5232914
72,After,289.1563508
59,After,70.49854023
72,After,87.34232188
34,After,26.7088188
72,After,220.6631785
72,After,235.5878598
34,After,188.0881666
34,After,45.42863731
59,After,68.43859188
34,After,44.04439963
72,After,195.2828824
34,After,95.38677534
34,After,83.39295643
59,After,70.25771123
34,After,57.44175063
59,After,67.32876897
34,After,136.2191386
72,After,105.0952842
34,After,34.9024023
34,After,122.1761905
34,After,38.41333336
59,After,64.54214884
34,After,30.75510434
72,After,44.00883625
59,After,70.15922232
59,After,69.259941
34,After,110.0839231
34,After,34.32134744
34,After,129.1086072
72,After,144.3908697
59,After,69.90778698
34,After,36.65789835
72,After,320.518745
72,After,174.1620461
34,After,50.42336366
34,After,87.84291931
34,After,150.7105026
34,After,65.09080791
34,After,9.947491281
34,After,152.8580239
34,After,67.81759088
34,After,111.0329379
75,After,14.47234806
34,After,29.08050372
34,After,115.7161054
34,After,159.9597918
72,After,305.5665935
59,After,69.66737679
34,After,78.60646879
34,After,25.78664322
59,After,69.89300831
34,After,200.3244431
72,After,102.2158879
34,After,82.1590412
59,After,70.5058597
72,After,45.38632472
72,After,201.9855944
34,After,37.6319353
34,After,56.52312289
72,After,347.6640854
34,After,6.843963988
34,After,74.35313613
72,After,119.3118876
34,After,52.03764
34,After,49.83228097
72,After,198.3666996
34,After,46.44219595
72,After,115.3399291
72,After,115.3284034
72,After,151.2253388
72,After,123.3616323
72,After,18.06045091
72,After,92.41813131
34,After,163.2987443
72,After,128.0680599
72,After,274.1795951
72,After,113.1368957
72,After,219.0669207
72,After,253.8602064
34,After,102.9006713
34,After,50.44303538
72,After,125.1722524
72,After,203.3451309
34,After,55.09781145
34,After,107.0735085
75,After,15.73358964
34,After,75.49419179
34,After,69.89052839
72,After,143.0133221
34,After,132.6680894
72,After,91.17032854
34,After,81.90144585
72,After,339.5061409
34,After,82.40507797
72,After,62.92376842
72,After,277.8754074
34,After,32.13897332
72,After,73.46074602
34,After,103.8949756
34,After,19.81264925
72,After,126.2232567
34,After,169.4915238
34,After,26.88700398
72,After,150.4771037
34,After,61.35747348
34,After,26.69457054
72,After,58.41207422
72,After,127.5936271
34,After,90.37053866
72,After,279.4191974
72,After,164.0189322
72,After,133.237109
34,After,50.54944863
72,After,198.454231
72,After,306.7246244
72,After,65.38506905
34,After,172.6543487
59,After,55.35330211
72,After,239.6714912
72,After,183.7314933
34,After,140.7930172
34,After,4.666699391
72,After,87.64987051
72,After,244.9251573
34,After,105.1561166
72,After,271.3928361
72,After,167.1332879
72,After,63.45680882
34,After,79.94411604
34,After,16.13911137
34,After,61.20288526
34,After,57.53903012
72,After,254.278782
34,After,44.33356036
34,After,31.60393256
72,After,87.4566099
72,After,176.2438717
72,After,355.6976743
34,After,48.53672121
72,After,115.4635961
34,After,118.321203
72,After,189.9579102
34,After,173.1329517
34,After,83.93565738
34,After,28.32784615
34,After,69.84514903
72,After,140.4073245
72,After,152.3208959
72,After,116.5540998
72,After,82.10859859
72,After,113.0665898
34,After,125.8824826
34,After,64.02128997
34,After,67.93126684
72,After,368.3404377
34,After,74.4514932
34,After,138.8844701
72,After,229.5572036
34,After,44.25514961
34,After,246.1681044
72,After,116.9198101
72,After,129.0477612
72,After,136.1307273
72,After,215.4485949
72,After,209.5570788
72,After,340.048189
34,After,87.53159546
72,After,56.20832529
72,After,27.46476405
34,After,29.88751855
34,After,44.09295768
72,After,118.3371733
72,After,207.4879177
34,After,57.85657882
34,After,46.69047416
34,After,105.6689963
34,After,70.90898656
34,After,25.2063372
34,After,27.85096862
34,After,57.23020272
72,After,122.8207773
72,After,278.6192347
34,After,88.83929312
72,After,172.3549461
34,After,162.5631383
72,After,97.97391531
72,After,81.47964229
34,After,20.48361263
72,After,180.2610498
72,After,153.5173726
34,After,38.68789057
72,After,127.7438839
72,After,93.93509355
72,After,67.85136986
72,After,108.897874
34,After,105.4200312
72,After,118.977242
72,After,132.0504833
34,After,17.79496034
34,After,97.08621461
34,After,57.67912635
72,After,332.7353359
34,After,22.55524533
34,After,72.41260851
72,After,92.56065278
72,After,96.85887788
34,After,11.78239795
72,After,158.0080873
34,After,71.3316722
72,After,87.33283808
72,After,107.8869118
72,After,93.6350087
34,After,10.8453992
34,After,44.90863675
72,After,223.7704819
72,After,282.3571873
72,After,123.0142296
34,After,52.76328555
34,After,22.03261296
34,After,105.1793313
72,After,61.37115855
72,After,151.386203
72,After,121.621792
72,After,96.53891606
72,After,171.5550708
72,After,171.5802194
72,After,92.57769485
72,After,81.42904087
72,After,113.5491947
72,After,170.4056502
