gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000178035.11,0.0429611938327415,0.0125795742301814,0.98996321665391,3.41515484122406,0.9997881323725517,IMPDH2
ENSG00000198218.10,0.6260916303896259,0.0819366502689947,0.9346970897107421,7.641167027626739,0.9971336452393184,QRICH1
ENSG00000172053.17,-0.91673717959851,-0.28244989574142704,0.777598560449429,3.24566301287557,0.9905918864558224,QARS
ENSG00000177352.9,-0.41402183078169,-0.0916273460557492,0.9269941238280199,4.518540027665809,0.9971336452393184,CCDC71
ENSG00000067560.10,-2.6737213818472405,-0.139944855705451,0.8887035602554659,19.105535307955602,0.9966035177222086,RHOA
ENSG00000145020.15,-0.11205819687469801,-0.0162792241907864,0.9870116320402199,6.88350965386418,0.9997881323725517,AMT
ENSG00000145029.13,-2.1694639874715,-0.58506345640363,0.5585050495544229,3.70808322366797,0.9512865332490557,NICN1
ENSG00000164062.12,-2.74230880423313,-0.6293796123168821,0.529100562076564,4.35716179959834,0.9449986896535287,APEH
ENSG00000173540.12,-4.007179344486221,-0.6944576957919139,0.487395222026283,5.770228148910769,0.9373628365054941,GMPPB
ENSG00000182179.12,-5.046921296485981,-0.563539932096025,0.573067276549826,8.955747426299519,0.9547700890221106,UBA7
ENSG00000164077.13,-1.96328907968329,-0.8884907766553589,0.374276814992697,2.2096898822899504,0.9107540234487772,MON1A
ENSG00000004534.14,-1.4157591536707,-0.465572721352301,0.6415213725026129,3.0408979923877104,0.9677237877473551,RBM6
ENSG00000114353.16,-6.18341809567271,-0.517280265579792,0.604960527998345,11.9537096369645,0.9627323115545098,GNAI2
ENSG00000243477.5,-4.47536285823438,-0.647144739103855,0.5175382723337171,6.91555163444845,0.9444647250662775,NAT6
ENSG00000068028.17,-5.26405004111657,-0.7890978289660341,0.4300548307595611,6.6709726574892905,0.9275181505343854,RASSF1
ENSG00000281358.1,-7.6643509952764,-0.755178068952083,0.45014214570490896,10.1490645854054,0.9322332485734339,RASSF1-AS1
ENSG00000114388.12,-4.17126465954817,-0.807822933417629,0.419192521082623,5.16358781979727,0.9240470070437105,NPRL2
ENSG00000114395.10,-4.530890562768599,-0.8934704091271078,0.37160531178436496,5.07111429375164,0.909573422548549,CYB561D2
ENSG00000007402.11,-4.27781159082156,-0.5724661344850439,0.567006222529532,7.472602016309001,0.9537520497710358,CACNA2D2
ENSG00000088543.14,-6.03971418562634,-1.36814692803525,0.171266090013058,4.41452161450217,0.7966405618659677,C3orf18
ENSG00000114735.9,-4.91403650807825,-0.7967269878419492,0.42560960657300395,6.1677796573562,0.9258158823490862,HEMK1
ENSG00000114738.10,-0.8136637798630891,-0.15922317151731902,0.873493048510109,5.11020960146233,0.9966035177222086,MAPKAPK3
ENSG00000259956.1,3.99425378541759,1.5754928925833798,0.11514271773356599,2.53524075178029,0.7454769537265054,RBM15B
ENSG00000145041.15,0.0193135900502054,0.002605336922192,0.997921244245783,7.413087300031759,0.9997881323725517,DCAF1
ENSG00000164080.13,0.771750641824552,0.10976769315939199,0.912593613302609,7.03076305615628,0.9971336452393184,RAD54L2
ENSG00000164081.12,2.46451327782081,0.717445116828562,0.47309948956513503,3.4351244715625,0.9350922682440284,TEX264
ENSG00000114767.6,-5.84332646105075,-0.729406533419732,0.46575302247879297,8.01106953848499,0.9337781470078012,RRP9
ENSG00000041880.14,-12.6026517193544,-1.68286206619449,0.0924017965118133,7.48882036889284,0.7116589915731095,PARP3
ENSG00000090097.21,-12.595542105342698,-1.20480117294431,0.22828006708888798,10.4544570408755,0.8382235955851491,PCBP4
ENSG00000114779.19,-7.43205044579175,-1.02290742035497,0.30635162072438,7.26561397238931,0.8834027208672094,ABHD14B
ENSG00000248487.8,-4.15842702711063,-0.71165916388111,0.47667586077715596,5.8432845920682,0.9364972411201279,ABHD14A
ENSG00000243989.8,-5.70474094136243,-0.563221711529551,0.573283920325281,10.1287660340188,0.9547700890221106,ACY1
ENSG00000162244.10,-27.0127531528392,-1.2481630306700502,0.21197135950839102,21.642007084874102,0.8303897582188193,RPL29
ENSG00000164086.9,2.38046511636447,0.915725365483201,0.35981095745927105,2.59954043656787,0.9075402593232516,DUSP7
ENSG00000168237.17,14.5660605628847,1.6264017997698799,0.103864208227813,8.95600371626842,0.7262629371080095,GLYCTK
ENSG00000114841.17,12.982973523749001,1.18938965278332,0.234286370649583,10.9156603921744,0.8419621100182595,DNAH1
ENSG00000163930.9,6.58385311319641,1.3627950140448701,0.172947122944919,4.831139713121679,0.7976709312835953,BAP1
