gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000006194.9,0.6706350702704561,0.618365403063778,0.536334498150455,1.08452877044495,0.9401990403817088,ZNF263
ENSG00000162086.14,0.267514720099063,0.440855153944738,0.6593178617585921,0.6068086483856701,0.9712194618288035,ZNF75A
ENSG00000122390.17,-0.0226631009976216,-0.0226628467715094,0.981919212199788,1.00001121774836,0.9976917088586704,NAA60
ENSG00000167984.17,0.0961770499846933,0.0857411047972032,0.931672225521734,1.1217146106546398,0.9905470130557509,NLRC3
ENSG00000188827.10,0.9056428522567719,0.570401614844224,0.5684053345595129,1.58772841571303,0.9532024731746687,SLX4
ENSG00000126602.10,0.20079834925243198,0.233458989796483,0.815405011141043,0.860101165637172,0.982961677540732,TRAP1
ENSG00000162104.9,1.09678271253735,0.9552962250980699,0.339427915946689,1.1481074495241101,0.8900884547061195,ADCY9
ENSG00000090447.11,0.24185017760762098,0.15840102814350102,0.874140803665886,1.52682201903716,0.989714013421155,TFAP4
ENSG00000262246.5,0.7580138836186909,0.54029733303697,0.5889919973279201,1.40295692254847,0.9560956040464996,CORO7
ENSG00000103423.13,0.35576439821831896,0.27510825459641103,0.7832330699388571,1.29317965664183,0.9818236106431695,DNAJA3
ENSG00000153406.13,0.0535367146180793,0.434460884699312,0.663953793296838,0.123225626295752,0.9712194618288035,NMRAL1
ENSG00000103415.11,-0.00215082509089755,-0.00496370236643873,0.996039554780538,0.43331064840632,0.9989606338242624,HMOX2
ENSG00000089486.16,-0.0348398501787111,-0.0354998771346384,0.9716811443472329,0.981407627034199,0.9964911669081655,CDIP1
ENSG00000168101.14,-0.24471979075768502,-0.611289378963001,0.541008021125444,0.4003337849135061,0.9402918032745031,NUDT16L1
ENSG00000168096.14,-1.05466960971735,-1.1825243581344298,0.236997706358523,0.8918798183415091,0.8325611348969661,ANKS3
ENSG00000103199.13,-1.16152815115133,-1.3093296753088501,0.19042270166786102,0.887116646827195,0.7996779260099091,ZNF500
ENSG00000103174.11,-0.64058940306968,-1.15357405752712,0.248674839313216,0.555308433723704,0.8401027116399644,NAGPA
ENSG00000033011.11,-0.8866811177623359,-1.1679235082407,0.242837620677201,0.759194511888869,0.836395288382097,ALG1
ENSG00000118894.14,-0.636574384811426,-0.690185443761569,0.490077576031546,0.922323689329119,0.9383715401671802,EEF2KMT
ENSG00000184857.7,-0.527117532429644,-0.584640681334924,0.5587893475466229,0.901609397461129,0.9479503498475346,TMEM186
ENSG00000140650.11,-0.0906656164488907,-0.10252997987335499,0.918336017736568,0.8842839583200991,0.9905470130557509,PMM2
ENSG00000166669.13,-0.9736158522462991,-0.601485013733514,0.547516990418747,1.61868680019625,0.942372649598442,ATF7IP2
ENSG00000103274.10,-0.819238858602504,-1.2177303080966102,0.223326475645057,0.672758863892473,0.8325611348969661,NUBP1
ENSG00000179583.18,0.0106172589102458,0.0113431772643972,0.990949648071987,0.9360039663287472,0.9981798493164681,CIITA
ENSG00000038532.14,-0.255519374855435,-0.16420795164371,0.869567441572497,1.55607187287646,0.989714013421155,CLEC16A
ENSG00000153066.12,-0.974394050553544,-0.995719574457229,0.319386416587011,0.9785828013722541,0.8803488916237046,TXNDC11
ENSG00000171490.12,-1.0563202159350502,-1.6170114499199502,0.105875809378965,0.653254629698105,0.742507414683242,RSL1D1
ENSG00000048471.13,-11.2657496623247,-2.46950765883349,0.0135299122284218,4.56194157650284,0.48916075403018194,SNX29
ENSG00000140694.16,5.88419078852652,2.9708470770205997,0.00296979619188701,1.98064411798256,0.2614378647632145,PARN
ENSG00000103429.10,6.64852932829813,2.2908975457425003,0.0219693399725394,2.90215044346005,0.5435690462071345,BFAR
ENSG00000103512.14,2.37643244498117,2.4040831989005897,0.0162130828861542,0.9884984205488131,0.5058447358931134,NOMO1
ENSG00000183458.13,4.990799625096639,2.16611656504607,0.0303022806834422,2.30403095827416,0.5791163409455312,RP11-958N24.1
ENSG00000179889.18,5.12976047185082,2.6819462726948498,0.00731952141491717,1.9127006846026,0.39425853988668835,PDXDC1
ENSG00000085721.12,1.85473744681014,2.3147466778793597,0.0206267996149556,0.801270162534305,0.5293780829079672,RRN3
ENSG00000188599.17,0.100589124073152,0.42201426909579903,0.67301460231742,0.23835479375773802,0.9714663332972349,NPIPP1
ENSG00000250251.6,1.90123128058629,1.38440632646411,0.16623407287383202,1.3733188329485602,0.7762971116316103,PKD1P6
ENSG00000133393.12,-0.283862917473824,-0.309136723621581,0.757217524985545,0.9182439218101609,0.9803069391504021,FOPNL
ENSG00000103222.18,0.483709089797628,0.33380440012260304,0.7385271628786991,1.4490794298096898,0.9761578757649192,ABCC1
ENSG00000103489.11,-3.2426339774315,-1.96904343196282,0.0489481038498711,1.6468067310222398,0.630056244687935,XYLT1
ENSG00000185164.14,0.379351544682298,0.31494563646326396,0.752802930572591,1.20449849358858,0.979996437048466,NOMO2
