gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000163875.15,-2.37349482268566,-1.08098332196472,0.279704532525747,2.19568126025457,0.8941120580364627,MEAF6
ENSG00000134697.12,-1.87209263067505,-0.726482768032895,0.46754286756889096,2.5769264090656,0.9369722989510738,GNL2
ENSG00000116922.14,-1.3855264924997,-1.4846467086920199,0.137637435435344,0.933236496189956,0.814275427906555,C1orf109
ENSG00000196449.3,-0.0290284495636417,-0.0108239686307269,0.9913638911752249,2.68186748816291,0.9970790626730814,YRDC
ENSG00000204084.12,-2.03506800502348,-1.69385472449618,0.0902928921517815,1.2014418802231102,0.7565258765240074,INPP5B
ENSG00000183431.11,-0.455036301724615,-0.8793211027958001,0.37922719699398294,0.517485933497817,0.9313778098679683,SF3A3
ENSG00000183520.11,-0.640607260755274,-0.7879049233279921,0.43075232115069,0.8130514758677291,0.9331906576376794,UTP11
ENSG00000182109.7,0.7604576227908879,1.41818611201725,0.156136435485321,0.5362184951234671,0.825234988585102,RP11-69E11.4
ENSG00000090621.13,-0.119792862957912,-0.0665914088855893,0.946906985281443,1.7989236894466103,0.995382466522215,PABPC4
ENSG00000084072.16,0.10289256299252901,0.7325143254291641,0.463854702270008,0.140464915730141,0.9369722989510738,PPIE
ENSG00000043514.15,0.39923639863971205,1.2237821395893997,0.221034423685022,0.326231594435315,0.8853766483263618,TRIT1
ENSG00000117000.8,-0.30777059997324896,-0.507734216721483,0.611639748894089,0.6061647803856329,0.9715744323236141,RLF
ENSG00000171793.13,-3.32270140786959,-0.8387086131259051,0.4016328438166071,3.9616874750883104,0.9331906576376794,CTPS1
ENSG00000010803.16,0.8638589602785891,0.17146247259467,0.8638601359573961,5.03818093374118,0.995382466522215,SCMH1
ENSG00000198815.8,-1.7346061744575199,-1.0057124933557802,0.314553891636909,1.72475353136921,0.9032631452720437,FOXJ3
ENSG00000171960.10,2.11036892295441,1.16106793138807,0.245614274839096,1.81761020686486,0.8885675468694765,PPIH
ENSG00000117385.15,0.9190820872467809,0.3717665416766471,0.7100666768861379,2.4722022673201605,0.9811503601125419,P3H1
ENSG00000164008.14,1.8995716069335702,0.69019220407673,0.490073325271286,2.75223567538643,0.9414740165697846,C1orf50
ENSG00000164011.17,2.3764484780999,1.4050124922132299,0.160017563590792,1.69140736560742,0.8303610272177833,ZNF691
ENSG00000117395.12,0.986341717784226,1.12860245361674,0.259065575186845,0.873949648632591,0.8885675468694765,EBNA1BP2
ENSG00000159479.16,0.603153248696739,0.13875349194667802,0.889644946426384,4.34694104079578,0.995382466522215,MED8
ENSG00000198198.15,0.0417174445602919,0.0304389756298487,0.975716961188514,1.3705272170651999,0.9963706299714516,SZT2
