gene_id,gene,module,kTotal_output
ENSG00000248019.2,FAM13A-AS1,72,203.3451309
ENSG00000249709.7,ZNF564,72,339.5061409
ENSG00000249915.7,PDCD6,72,277.8754074
ENSG00000251474.6,RPL32P3,72,279.4191974
ENSG00000253276.2,CCDC71L,72,198.454231
ENSG00000253352.8,TUG1,72,306.7246244
ENSG00000253797.2,UTP14C,72,239.6714912
ENSG00000254470.2,AP5B1,72,244.9251573
ENSG00000254635.5,WAC-AS1,72,271.3928361
ENSG00000254901.7,BORCS8,72,254.278782
ENSG00000255112.2,CHMP1B,72,355.6976743
ENSG00000256683.6,ZNF350,72,368.3404377
ENSG00000257103.8,LSM14A,72,229.5572036
ENSG00000257365.7,FNTB,72,215.4485949
ENSG00000257594.3,GALNT4,72,209.5570788
ENSG00000257621.7,PSMA3-AS1,72,340.048189
ENSG00000258289.8,CHURC1,72,207.4879177
ENSG00000258659.6,TRIM34,72,278.6192347
ENSG00000260032.1,NORAD,72,332.7353359
ENSG00000260916.7,CCPG1,72,223.7704819
ENSG00000260917.1,RP11-57H14.4,72,282.3571873
ENSG00000263647.1,BPTFP1,72,271.5960041
ENSG00000264247.1,LINC00909,72,240.4272885
ENSG00000265298.1,RP13-104F24.3,72,315.0392081
ENSG00000265808.3,SEC22B,72,300.9982621
ENSG00000266820.1,KPNA2P3,72,327.0168641
ENSG00000266962.2,RP11-400F19.6,72,219.578064
ENSG00000267680.5,ZNF224,72,276.8227608
ENSG00000268001.1,CARD8-AS1,72,251.4957515
ENSG00000272325.1,NUDT3,72,268.9364888
ENSG00000272886.5,DCP1A,72,327.1362102
ENSG00000273033.2,LINC02035,72,250.3761193
ENSG00000273729.1,RP11-7F17.8,72,206.3257212
ENSG00000275052.4,PPP4R3B,72,436.8328066
ENSG00000276291.5,FRG1HP,72,270.1994213
ENSG00000277978.1,RP11-403P17.6,72,237.7144024
ENSG00000278311.4,GGNBP2,72,419.1158805
ENSG00000280088.1,RP11-135F9.3,72,251.7742065
ENSG00000281005.1,LINC00921,72,219.7626997
ENSG00000004776.12,HSPB6,74,28.40136112
ENSG00000077522.12,ACTN2,74,29.08047769
ENSG00000086967.9,MYBPC2,74,24.3904895
ENSG00000092054.12,MYH7,74,25.65891775
ENSG00000101210.10,EEF1A2,74,28.756484
ENSG00000101470.9,TNNC2,74,28.60660658
ENSG00000104879.4,CKM,74,20.7411441
ENSG00000109061.9,MYH1,74,27.30123851
ENSG00000109846.7,CRYAB,74,25.78693103
ENSG00000111245.14,MYL2,74,18.32938046
ENSG00000114854.7,TNNC1,74,25.53187431
ENSG00000121769.7,FABP3,74,28.30545253
ENSG00000125414.18,MYH2,74,25.6893845
ENSG00000128591.15,FLNC,74,28.40172801
ENSG00000143318.12,CASQ1,74,22.65709966
ENSG00000143632.14,ACTA1,74,18.21117242
ENSG00000152137.6,HSPB8,74,28.2375818
ENSG00000154553.13,PDLIM3,74,28.63301565
ENSG00000156885.5,COX6A2,74,29.07922933
ENSG00000159173.18,TNNI1,74,20.52959754
ENSG00000160808.9,MYL3,74,29.17050303
ENSG00000161281.10,COX7A1,74,27.98704292
ENSG00000168530.15,MYL1,74,28.96981544
ENSG00000170290.3,SLN,74,28.171014
ENSG00000173641.17,HSPB7,74,27.40053408
ENSG00000173991.5,TCAP,74,28.59417366
ENSG00000175084.11,DES,74,22.21752847
ENSG00000177791.11,MYOZ1,74,27.35702716
ENSG00000180209.11,MYLPF,74,28.01527307
ENSG00000182676.4,PPP1R27,74,18.78109222
ENSG00000196091.13,MYBPC1,74,28.83102652
ENSG00000196296.13,ATP2A1,74,25.54035882
ENSG00000197893.13,NRAP,74,28.1968529
ENSG00000198125.12,MB,74,22.19201069
ENSG00000239474.6,KLHL41,74,25.43935628
ENSG00000091583.10,APOH,75,17.11539822
ENSG00000104760.16,FGL1,75,5.750844975
ENSG00000105398.3,SULT2A1,75,13.67817568
ENSG00000106927.11,AMBP,75,18.48018138
ENSG00000109072.13,VTN,75,9.293127926
ENSG00000110245.11,APOC3,75,13.39498817
ENSG00000113905.4,HRG,75,16.90137008
ENSG00000118137.9,APOA1,75,17.2361357
ENSG00000118271.9,TTR,75,13.86835125
ENSG00000130208.9,APOC1,75,13.75022081
ENSG00000130649.9,CYP2E1,75,17.63370506
ENSG00000132703.3,APCS,75,13.15730074
ENSG00000136872.17,ALDOB,75,17.80427938
ENSG00000138207.13,RBP4,75,17.6985817
ENSG00000145192.12,AHSG,75,17.34459069
ENSG00000145321.12,GC,75,18.54905729
ENSG00000148965.9,SAA4,75,17.45440851
ENSG00000158874.11,APOA2,75,14.79031787
ENSG00000160868.14,CYP3A4,75,12.78409868
ENSG00000163586.9,FABP1,75,15.92882768
ENSG00000163631.16,ALB,75,7.374915635
ENSG00000165828.14,PRAP1,75,12.34613334
ENSG00000171557.16,FGG,75,16.33099101
ENSG00000171560.14,FGA,75,14.66151961
ENSG00000171564.11,FGB,75,15.13392011
ENSG00000172482.4,AGXT,75,18.67304574
ENSG00000187758.7,ADH1A,75,15.56238358
ENSG00000198099.8,ADH4,75,13.50840007
ENSG00000234906.9,APOC2,75,20.15272645
ENSG00000243955.5,GSTA1,75,14.47234806
ENSG00000248144.5,ADH1C,75,15.73358964
